order_id,line_no,product_code,product_name,category,ordered_cases,confirmed_cases,unit_price_case,discount_pct,gross_line_value,discount_line_value,line_net_value,plant,storage_location,rejection_reason
SO100069,1,SKU0039,Bitter Lemon 50cl Can x12,Carbonated Soft Drink,10,10,1910,12,19100,2292.0,16808.0,LAG01,FG03,
SO100069,2,SKU0002,Cola Max 35cl PET x24,Carbonated Soft Drink,13,13,3240,5,42120,2106.0,40014.0,LAG02,FG02,
SO100069,3,SKU0053,Energy Rush 40cl PET x12,Energy Drink,16,16,3160,0,50560,0.0,50560.0,LAG01,FG01,
SO100069,4,SKU0003,Cola Max 50cl PET x12,Carbonated Soft Drink,2,2,1970,0,3940,0.0,3940.0,LAG01,FG02,
SO100069,5,SKU0046,Aqua Pure 50cl PET x24,Water,33,33,1730,0,57090,0.0,57090.0,LAG01,FG03,
SO100070,1,SKU0030,Orange Burst 60cl PET x24,Carbonated Soft Drink,7,7,4110,5,28770,1438.5,27331.5,BEN01,FG01,
SO100071,1,SKU0037,Bitter Lemon 50cl PET x12,Carbonated Soft Drink,1,1,1950,0,1950,0.0,1950.0,ABA01,FG02,
SO100071,2,SKU0031,Orange Burst 1L PET x12,Carbonated Soft Drink,2,2,3070,7,6140,429.8,5710.2,ABA01,FG03,
SO100071,3,SKU0019,Lemon Lime 1L PET x12,Carbonated Soft Drink,5,2,3080,0,15400,0.0,15400.0,ABA01,FG03,
SO100071,4,SKU0029,Orange Burst 60cl PET x12,Carbonated Soft Drink,8,8,2400,10,19200,1920.0,17280.0,ENU01,FG01,
SO100071,5,SKU0033,Orange Burst 1.5L PET x12,Carbonated Soft Drink,18,18,3810,3,68580,2057.4,66522.6,ENU01,FG03,
SO100072,1,SKU0025,Orange Burst 35cl PET x12,Carbonated Soft Drink,20,20,1750,7,35000,2450.0,32550.0,LAG02,FG03,
SO100073,1,SKU0052,Energy Rush 33cl Can x24,Energy Drink,5,5,5500,0,27500,0.0,27500.0,KAD01,FG02,
SO100073,2,SKU0001,Cola Max 35cl PET x12,Carbonated Soft Drink,4,4,1780,10,7120,712.0,6408.0,KAD01,FG03,
SO100073,3,SKU0049,Aqua Pure 1.5L PET x12,Water,11,11,2000,3,22000,660.0,21340.0,KAD01,FG03,
SO100073,4,SKU0050,Aqua Pure 1.5L PET x24,Water,34,34,3790,10,128860,12886.0,115974.0,KAN01,FG03,
SO100074,1,SKU0012,Cola Max 50cl Can x24,Carbonated Soft Drink,10,10,3760,3,37600,1128.0,36472.0,ENU01,FG02,
SO100074,2,SKU0014,Lemon Lime 35cl PET x24,Carbonated Soft Drink,11,11,3280,0,36080,0.0,36080.0,ABA01,FG03,
SO100074,3,SKU0013,Lemon Lime 35cl PET x12,Carbonated Soft Drink,12,12,1700,0,20400,0.0,20400.0,ENU01,FG02,
SO100075,1,SKU0048,Aqua Pure 75cl PET x24,Water,4,4,2180,5,8720,436.0,8284.0,ABA01,FG03,
SO100075,2,SKU0029,Orange Burst 60cl PET x12,Carbonated Soft Drink,12,12,2400,12,28800,3456.0,25344.0,ABA01,FG02,
SO100075,3,SKU0043,Tonic Water 50cl PET x12,Mixer,7,7,2490,7,17430,1220.1,16209.9,ABA01,FG03,
SO100075,4,SKU0049,Aqua Pure 1.5L PET x12,Water,24,24,2000,10,48000,4800.0,43200.0,ENU01,FG01,
SO100076,1,SKU0014,Lemon Lime 35cl PET x24,Carbonated Soft Drink,15,15,3280,5,49200,2460.0,46740.0,ABJ01,FG01,
SO100076,2,SKU0039,Bitter Lemon 50cl Can x12,Carbonated Soft Drink,21,13,1910,0,40110,0.0,40110.0,ABJ01,FG02,
SO100076,3,SKU0023,Lemon Lime 50cl Can x12,Carbonated Soft Drink,59,59,1900,3,112100,3363.0,108737.0,ABJ01,FG03,
SO100076,4,SKU0006,Cola Max 60cl PET x24,Carbonated Soft Drink,10,10,4380,2,43800,876.0,42924.0,ABJ01,FG01,
SO100077,1,SKU0060,Malt Spark 33cl Can x24,Malt Drink,72,72,4250,12,306000,36720.0,269280.0,PHC01,FG03,
SO100077,2,SKU0036,Bitter Lemon 35cl PET x24,Carbonated Soft Drink,64,64,3220,15,206080,30912.0,175168.0,PHC01,FG02,
SO100077,3,SKU0040,Bitter Lemon 50cl Can x24,Carbonated Soft Drink,132,132,3700,15,488400,73260.0,415140.0,BEN01,FG01,
SO100077,4,SKU0045,Aqua Pure 50cl PET x12,Water,72,72,960,5,69120,3456.0,65664.0,PHC01,FG02,
SO100077,5,SKU0049,Aqua Pure 1.5L PET x12,Water,30,30,2000,5,60000,3000.0,57000.0,PHC01,FG02,
SO100078,1,SKU0030,Orange Burst 60cl PET x24,Carbonated Soft Drink,4,4,4110,3,16440,493.2,15946.8,IBD01,FG01,
SO100078,2,SKU0023,Lemon Lime 50cl Can x12,Carbonated Soft Drink,3,3,1900,5,5700,285.0,5415.0,IBD01,FG01,
SO100079,1,SKU0029,Orange Burst 60cl PET x12,Carbonated Soft Drink,10,10,2400,10,24000,2400.0,21600.0,BEN01,FG02,
SO100080,1,SKU0036,Bitter Lemon 35cl PET x24,Carbonated Soft Drink,12,12,3220,0,38640,0.0,38640.0,ABJ01,FG01,
SO100081,1,SKU0033,Orange Burst 1.5L PET x12,Carbonated Soft Drink,5,5,3810,3,19050,571.5,18478.5,LAG01,FG02,
SO100082,1,SKU0013,Lemon Lime 35cl PET x12,Carbonated Soft Drink,36,36,1700,10,61200,6120.0,55080.0,PHC01,FG02,
SO100082,2,SKU0018,Lemon Lime 60cl PET x24,Carbonated Soft Drink,279,279,4090,7,1141110,79877.7,1061232.3,BEN01,FG01,
SO100082,3,SKU0013,Lemon Lime 35cl PET x12,Carbonated Soft Drink,55,55,1700,12,93500,11220.0,82280.0,PHC01,FG03,
SO100083,1,SKU0034,Orange Burst 1.5L PET x24,Carbonated Soft Drink,14,14,7150,0,100100,0.0,100100.0,ABA01,FG01,
SO100084,1,SKU0037,Bitter Lemon 50cl PET x12,Carbonated Soft Drink,20,9,1950,12,39000,4680.0,34320.0,IBD01,FG01,
SO100084,2,SKU0017,Lemon Lime 60cl PET x12,Carbonated Soft Drink,12,12,2300,0,27600,0.0,27600.0,IBD01,FG01,
SO100085,1,SKU0031,Orange Burst 1L PET x12,Carbonated Soft Drink,30,30,3070,0,92100,0.0,92100.0,BEN01,FG02,
SO100086,1,SKU0038,Bitter Lemon 50cl PET x24,Carbonated Soft Drink,153,153,3840,12,587520,70502.4,517017.6,PHC01,FG02,
SO100086,2,SKU0039,Bitter Lemon 50cl Can x12,Carbonated Soft Drink,66,66,1910,7,126060,8824.2,117235.8,PHC01,FG02,
SO100086,3,SKU0030,Orange Burst 60cl PET x24,Carbonated Soft Drink,130,130,4110,7,534300,37401.0,496899.0,BEN01,FG02,
SO100086,4,SKU0028,Orange Burst 50cl PET x24,Carbonated Soft Drink,24,24,3650,5,87600,4380.0,83220.0,BEN01,FG01,
SO100086,5,SKU0016,Lemon Lime 50cl PET x24,Carbonated Soft Drink,24,24,3680,10,88320,8832.0,79488.0,PHC01,FG01,
SO100086,6,SKU0004,Cola Max 50cl PET x24,Carbonated Soft Drink,6,6,3650,10,21900,2190.0,19710.0,PHC01,FG03,
SO100087,1,SKU0037,Bitter Lemon 50cl PET x12,Carbonated Soft Drink,5,5,1950,0,9750,0.0,9750.0,KAN01,FG02,
SO100087,2,SKU0012,Cola Max 50cl Can x24,Carbonated Soft Drink,8,8,3760,2,30080,601.6,29478.4,KAD01,FG02,
SO100087,3,SKU0012,Cola Max 50cl Can x24,Carbonated Soft Drink,43,43,3760,10,161680,16168.0,145512.0,KAD01,FG03,
SO100088,1,SKU0020,Lemon Lime 1L PET x24,Carbonated Soft Drink,7,7,5940,0,41580,0.0,41580.0,ABJ01,FG01,
SO100089,1,SKU0017,Lemon Lime 60cl PET x12,Carbonated Soft Drink,40,40,2300,5,92000,4600.0,87400.0,ABJ01,DAMAGED,
SO100089,2,SKU0029,Orange Burst 60cl PET x12,Carbonated Soft Drink,49,49,2400,10,117600,11760.0,105840.0,ABJ01,FG02,
SO100089,3,SKU0030,Orange Burst 60cl PET x24,Carbonated Soft Drink,8,6,4110,10,32880,3288.0,29592.0,ABJ01,FG02,
SO100090,1,SKU0036,Bitter Lemon 35cl PET x24,Carbonated Soft Drink,4,2,3220,0,12880,0.0,12880.0,KAN01,FG03,
SO100091,1,SKU0027,Orange Burst 50cl PET x12,Carbonated Soft Drink,23,23,1970,7,45310,3171.7,42138.3,KAN01,FG03,
SO100091,2,SKU0032,Orange Burst 1L PET x24,Carbonated Soft Drink,7,3,5570,3,38990,1169.7,37820.3,KAN01,FG02,
SO100092,1,SKU0030,Orange Burst 60cl PET x24,Carbonated Soft Drink,8,8,4110,5,32880,1644.0,31236.0,BEN01,FG03,
SO100092,2,SKU0038,Bitter Lemon 50cl PET x24,Carbonated Soft Drink,5,5,3840,12,19200,2304.0,16896.0,BEN01,FG02,
SO100092,3,SKU0015,Lemon Lime 50cl PET x12,Carbonated Soft Drink,30,30,2080,10,62400,6240.0,56160.0,PHC01,FG02,
SO100092,4,SKU0013,Lemon Lime 35cl PET x12,Carbonated Soft Drink,11,11,1700,3,18700,561.0,18139.0,PHC01,FG01,
SO100093,1,SKU0022,Lemon Lime 1.5L PET x24,Carbonated Soft Drink,10,10,7550,5,75500,3775.0,71725.0,ENU01,FG01,
SO100094,1,SKU0011,Cola Max 50cl Can x12,Carbonated Soft Drink,49,49,1900,5,93100,4655.0,88445.0,ABA01,FG01,
SO100094,2,SKU0027,Orange Burst 50cl PET x12,Carbonated Soft Drink,36,36,1970,10,70920,7092.0,63828.0,ENU01,FG02,
SO100094,3,SKU0037,Bitter Lemon 50cl PET x12,Carbonated Soft Drink,88,88,1950,7,171600,12012.0,159588.0,ABA01,FG03,
SO100094,4,SKU0012,Cola Max 50cl Can x24,Carbonated Soft Drink,240,240,3760,10,902400,90240.0,812160.0,ABA01,FG03,
SO100094,5,SKU0002,Cola Max 35cl PET x24,Carbonated Soft Drink,136,136,3240,15,440640,66096.0,374544.0,ENU01,FG01,
SO100095,1,SKU0030,Orange Burst 60cl PET x24,Carbonated Soft Drink,11,11,4110,7,45210,3164.7,42045.3,ENU01,FG01,
SO100095,2,SKU0033,Orange Burst 1.5L PET x12,Carbonated Soft Drink,2,2,3810,7,7620,533.4,7086.6,ENU01,FG02,
SO100096,1,SKU0061,Malt Spark 50cl PET x12,Malt Drink,27,27,2980,2,80460,1609.2,78850.8,ENU01,FG01,
SO100097,1,SKU0037,Bitter Lemon 50cl PET x12,Carbonated Soft Drink,35,35,1950,12,68250,8190.0,60060.0,ENU01,FG02,
SO100097,2,SKU0025,Orange Burst 35cl PET x12,Carbonated Soft Drink,3,3,1750,5,5250,262.5,4987.5,ENU01,FG02,
SO100098,1,SKU0002,Cola Max 35cl PET x24,Carbonated Soft Drink,8,8,3240,2,25920,518.4,25401.6,LAG02,FG01,
SO100098,2,SKU0033,Orange Burst 1.5L PET x12,Carbonated Soft Drink,20,20,3810,5,76200,3810.0,72390.0,LAG01,FG02,
SO100099,1,SKU0047,Aqua Pure 75cl PET x12,Water,5,2,1150,10,5750,575.0,5175.0,ABJ01,FG02,
SO100099,2,SKU0016,Lemon Lime 50cl PET x24,Carbonated Soft Drink,15,15,3680,0,55200,0.0,55200.0,ABJ01,FG01,
SO100099,3,SKU0053,Energy Rush 40cl PET x12,Energy Drink,1,1,3160,2,3160,63.2,3096.8,ABJ01,FG01,
SO100100,1,SKU0012,Cola Max 50cl Can x24,Carbonated Soft Drink,8,8,3760,12,30080,3609.6,26470.4,BEN01,FG02,
SO100100,2,SKU0040,Bitter Lemon 50cl Can x24,Carbonated Soft Drink,40,40,3700,12,148000,17760.0,130240.0,PHC01,FG02,
SO100100,3,SKU0018,Lemon Lime 60cl PET x24,Carbonated Soft Drink,8,8,4090,0,32720,0.0,32720.0,PHC01,FG01,
SO100101,1,SKU0032,Orange Burst 1L PET x24,Carbonated Soft Drink,119,119,5570,5,662830,33141.5,629688.5,KAD01,FG01,
SO100101,2,SKU0062,Malt Spark 50cl PET x24,Malt Drink,56,56,5040,7,282240,19756.8,262483.2,KAD01,FG01,
SO100102,1,SKU0005,Cola Max 60cl PET x12,Carbonated Soft Drink,5,5,2240,12,11200,1344.0,9856.0,KAD01,FG02,
SO100102,2,SKU0055,Ice Tea 50cl PET x12,Tea Drink,8,8,2850,0,22800,0.0,22800.0,KAD01,FG02,
SO100103,1,SKU0048,Aqua Pure 75cl PET x24,Water,25,25,2180,12,54500,6540.0,47960.0,ABA01,FG02,
SO100103,2,SKU0045,Aqua Pure 50cl PET x12,Water,96,96,960,7,92160,6451.2,85708.8,ABA01,FG03,
SO100104,1,SKU0004,Cola Max 50cl PET x24,Carbonated Soft Drink,132,78,3650,12,481800,57816.0,423984.0,ABA01,FG01,
SO100104,2,SKU0013,Lemon Lime 35cl PET x12,Carbonated Soft Drink,30,30,1700,10,51000,5100.0,45900.0,ENU01,FG03,
SO100104,3,SKU0021,Lemon Lime 1.5L PET x12,Carbonated Soft Drink,120,120,3930,10,471600,47160.0,424440.0,ENU01,FG02,
SO100105,1,SKU0006,Cola Max 60cl PET x24,Carbonated Soft Drink,10,10,4380,10,43800,4380.0,39420.0,ABA01,FG02,
SO100105,2,SKU0055,Ice Tea 50cl PET x12,Tea Drink,2,2,2850,12,5700,684.0,5016.0,ABA01,FG03,
SO100105,3,SKU0040,Bitter Lemon 50cl Can x24,Carbonated Soft Drink,5,5,3700,0,18500,0.0,18500.0,ENU01,FG01,
SO100105,4,SKU0016,Lemon Lime 50cl PET x24,Carbonated Soft Drink,5,5,3680,2,18400,368.0,18032.0,ENU01,FG03,
SO100106,1,SKU0015,Lemon Lime 50cl PET x12,Carbonated Soft Drink,108,108,2080,7,224640,15724.8,208915.2,KAN01,FG01,
SO100107,1,SKU0009,Cola Max 1.5L PET x12,Carbonated Soft Drink,60,60,4080,3,244800,7344.0,237456.0,LAG02,FG02,
SO100107,2,SKU0020,Lemon Lime 1L PET x24,Carbonated Soft Drink,40,40,5940,10,237600,23760.0,213840.0,LAG02,FG01,
SO100107,3,SKU0007,Cola Max 1L PET x12,Carbonated Soft Drink,24,20,3140,0,75360,0.0,75360.0,LAG02,FG02,
SO100107,4,SKU0012,Cola Max 50cl Can x24,Carbonated Soft Drink,25,25,3760,2,94000,1880.0,92120.0,LAG01,FG01,
SO100107,5,SKU0019,Lemon Lime 1L PET x12,Carbonated Soft Drink,230,230,3080,5,708400,35420.0,672980.0,LAG01,FG02,
SO100108,1,SKU0049,Aqua Pure 1.5L PET x12,Water,20,20,2000,5,40000,2000.0,38000.0,IBD01,FG03,
SO100108,2,SKU0032,Orange Burst 1L PET x24,Carbonated Soft Drink,51,51,5570,0,284070,0.0,284070.0,IBD01,FG02,
SO100108,3,SKU0001,Cola Max 35cl PET x12,Carbonated Soft Drink,19,14,1780,10,33820,3382.0,30438.0,IBD01,FG01,
SO100109,1,SKU0034,Orange Burst 1.5L PET x24,Carbonated Soft Drink,64,64,7150,7,457600,32032.0,425568.0,ABJ01,FG03,
SO100109,2,SKU0018,Lemon Lime 60cl PET x24,Carbonated Soft Drink,165,165,4090,12,674850,80982.0,593868.0,ABJ01,FG01,
SO100109,3,SKU0017,Lemon Lime 60cl PET x12,Carbonated Soft Drink,8,8,2300,12,18400,2208.0,16192.0,ABJ01,FG03,
SO100109,4,SKU0029,Orange Burst 60cl PET x12,Carbonated Soft Drink,77,77,2400,7,184800,12936.0,171864.0,ABJ01,FG03,
SO100110,1,SKU0045,Aqua Pure 50cl PET x12,Water,5,5,960,7,4800,336.0,4464.0,ABJ01,FG01,
SO100110,2,SKU0024,Lemon Lime 50cl Can x24,Carbonated Soft Drink,13,13,3630,0,47190,0.0,47190.0,ABJ01,FG02,
SO100111,1,SKU0036,Bitter Lemon 35cl PET x24,Carbonated Soft Drink,15,15,3220,5,48300,2415.0,45885.0,ENU01,FG01,
SO100111,2,SKU0009,Cola Max 1.5L PET x12,Carbonated Soft Drink,12,12,4080,5,48960,2448.0,46512.0,ABA01,FG03,
SO100112,1,SKU0016,Lemon Lime 50cl PET x24,Carbonated Soft Drink,5,2,3680,0,18400,0.0,18400.0,ABA01,FG01,
SO100112,2,SKU0031,Orange Burst 1L PET x12,Carbonated Soft Drink,4,4,3070,5,12280,614.0,11666.0,ABA01,FG03,
SO100113,1,SKU0015,Lemon Lime 50cl PET x12,Carbonated Soft Drink,13,7,2080,0,27040,0.0,27040.0,BEN01,FG02,
SO100114,1,SKU0030,Orange Burst 60cl PET x24,Carbonated Soft Drink,10,10,4110,7,41100,2877.0,38223.0,ENU01,FG01,
SO100114,2,SKU0024,Lemon Lime 50cl Can x24,Carbonated Soft Drink,22,15,3630,0,79860,0.0,79860.0,ABA01,FG01,
SO100114,3,SKU0050,Aqua Pure 1.5L PET x24,Water,16,16,3790,10,60640,6064.0,54576.0,ENU01,FG01,
SO100115,1,SKU0018,Lemon Lime 60cl PET x24,Carbonated Soft Drink,130,130,4090,12,531700,63804.0,467896.0,ABA01,FG02,
SO100116,1,SKU0017,Lemon Lime 60cl PET x12,Carbonated Soft Drink,13,13,2300,7,29900,2093.0,27807.0,ABJ01,FG03,
SO100116,2,SKU0038,Bitter Lemon 50cl PET x24,Carbonated Soft Drink,9,9,3840,0,34560,0.0,34560.0,ABJ01,FG01,
SO100116,3,SKU0011,Cola Max 50cl Can x12,Carbonated Soft Drink,13,13,1900,0,24700,0.0,24700.0,ABJ01,FG01,
SO100117,1,SKU0027,Orange Burst 50cl PET x12,Carbonated Soft Drink,35,35,1970,12,68950,8274.0,60676.0,BEN01,FG01,
SO100117,2,SKU0003,Cola Max 50cl PET x12,Carbonated Soft Drink,40,40,1970,15,78800,11820.0,66980.0,BEN01,FG03,
SO100118,1,SKU0036,Bitter Lemon 35cl PET x24,Carbonated Soft Drink,7,7,3220,3,22540,676.2,21863.8,IBD01,FG02,
SO100118,2,SKU0005,Cola Max 60cl PET x12,Carbonated Soft Drink,6,6,2240,10,13440,1344.0,12096.0,IBD01,FG03,
SO100118,3,SKU0011,Cola Max 50cl Can x12,Carbonated Soft Drink,3,3,1900,10,5700,570.0,5130.0,IBD01,FG03,
SO100118,4,SKU0012,Cola Max 50cl Can x24,Carbonated Soft Drink,7,7,3760,3,26320,789.6,25530.4,IBD01,FG01,
SO100118,5,SKU0011,Cola Max 50cl Can x12,Carbonated Soft Drink,3,3,1900,0,5700,0.0,5700.0,IBD01,FG02,
SO100119,1,SKU0011,Cola Max 50cl Can x12,Carbonated Soft Drink,15,15,1900,0,28500,0.0,28500.0,KAN01,FG01,
SO100119,2,SKU0035,Bitter Lemon 35cl PET x12,Carbonated Soft Drink,11,11,1730,0,19030,0.0,19030.0,KAD01,FG03,
SO100119,3,SKU0039,Bitter Lemon 50cl Can x12,Carbonated Soft Drink,5,5,1910,12,9550,1146.0,8404.0,KAN01,FG01,
SO100120,1,SKU0007,Cola Max 1L PET x12,Carbonated Soft Drink,4,4,3140,7,12560,879.2,11680.8,PHC01,FG01,
SO100120,2,SKU0019,Lemon Lime 1L PET x12,Carbonated Soft Drink,27,27,3080,0,83160,0.0,83160.0,PHC01,FG01,
SO100121,1,SKU0001,Cola Max 35cl PET x12,Carbonated Soft Drink,5,5,1780,7,8900,623.0,8277.0,PHC01,FG01,
SO100121,2,SKU0024,Lemon Lime 50cl Can x24,Carbonated Soft Drink,7,7,3630,10,25410,2541.0,22869.0,PHC01,FG02,
SO100122,1,SKU0016,Lemon Lime 50cl PET x24,Carbonated Soft Drink,8,8,3680,5,29440,1472.0,27968.0,ABJ01,FG02,
SO100122,2,SKU0032,Orange Burst 1L PET x24,Carbonated Soft Drink,21,21,5570,3,116970,3509.1,113460.9,ABJ01,FG03,
SO100122,3,SKU0020,Lemon Lime 1L PET x24,Carbonated Soft Drink,16,16,5940,0,95040,0.0,95040.0,ABJ01,FG03,
SO100122,4,SKU9999,Lemon Lime 35cl PET x24,Carbonated Soft Drink,12,12,3280,0,39360,0.0,39360.0,ABJ01,FG03,
SO100123,1,SKU0012,Cola Max 50cl Can x24,Carbonated Soft Drink,15,15,3760,10,56400,5640.0,50760.0,ABA01,FG03,
SO100123,2,SKU0004,Cola Max 50cl PET x24,Carbonated Soft Drink,27,27,3650,12,98550,11826.0,86724.0,ABA01,FG02,
SO100123,3,SKU0047,Aqua Pure 75cl PET x12,Water,12,12,1150,5,13800,690.0,13110.0,ENU01,FG02,
SO100123,4,SKU0013,Lemon Lime 35cl PET x12,Carbonated Soft Drink,24,24,1700,7,40800,2856.0,37944.0,ENU01,FG03,
SO100123,5,SKU0026,Orange Burst 35cl PET x24,Carbonated Soft Drink,30,18,3150,10,94500,9450.0,85050.0,ENU01,FG02,
SO100123,6,SKU0006,Cola Max 60cl PET x24,Carbonated Soft Drink,52,52,4380,5,227760,11388.0,216372.0,ABA01,FG01,
SO100124,1,SKU0002,Cola Max 35cl PET x24,Carbonated Soft Drink,2,2,3240,3,6480,194.4,6285.6,PHC01,FG02,
SO100124,2,SKU0040,Bitter Lemon 50cl Can x24,Carbonated Soft Drink,5,5,3700,0,18500,0.0,18500.0,PHC01,FG02,
SO100124,3,SKU0036,Bitter Lemon 35cl PET x24,Carbonated Soft Drink,6,6,3220,2,19320,386.4,18933.6,BEN01,FG01,
SO100125,1,SKU0036,Bitter Lemon 35cl PET x24,Carbonated Soft Drink,16,16,3220,3,51520,1545.6,49974.4,ENU01,FG03,
SO100125,2,SKU0029,Orange Burst 60cl PET x12,Carbonated Soft Drink,12,12,2400,0,28800,0.0,28800.0,ABA01,FG01,
SO100125,3,SKU0004,Cola Max 50cl PET x24,Carbonated Soft Drink,14,14,3650,2,51100,1022.0,50078.0,ABA01,FG02,
SO100125,4,SKU0010,Cola Max 1.5L PET x24,Carbonated Soft Drink,18,18,7500,5,135000,6750.0,128250.0,ENU01,FG03,
SO100126,1,SKU0038,Bitter Lemon 50cl PET x24,Carbonated Soft Drink,30,30,3840,12,115200,13824.0,101376.0,PHC01,FG03,
SO100126,2,SKU0009,Cola Max 1.5L PET x12,Carbonated Soft Drink,9,9,4080,2,36720,734.4,35985.6,PHC01,FG02,
SO100126,3,SKU0013,Lemon Lime 35cl PET x12,Carbonated Soft Drink,9,9,1700,5,15300,765.0,14535.0,PHC01,FG02,
SO100126,4,SKU0032,Orange Burst 1L PET x24,Carbonated Soft Drink,3,3,5570,12,16710,2005.2,14704.8,PHC01,FG01,
SO100126,5,SKU0016,Lemon Lime 50cl PET x24,Carbonated Soft Drink,5,5,3680,3,18400,552.0,17848.0,BEN01,FG02,
SO100126,6,SKU0008,Cola Max 1L PET x24,Carbonated Soft Drink,4,4,5990,0,23960,0.0,23960.0,PHC01,FG02,
SO100127,1,SKU0058,Ice Tea 33cl Can x24,Tea Drink,2,1,4290,10,8580,858.0,7722.0,ENU01,FG01,
SO100127,2,SKU0012,Cola Max 50cl Can x24,Carbonated Soft Drink,11,11,3760,0,41360,0.0,41360.0,ABA01,FG02,
SO100128,1,SKU0048,Aqua Pure 75cl PET x24,Water,1,0,2180,10,2180,218.0,1962.0,LAG01,FG01,No stock
SO100128,2,SKU0036,Bitter Lemon 35cl PET x24,Carbonated Soft Drink,11,11,3220,0,35420,0.0,35420.0,LAG02,FG01,
SO100129,1,SKU0019,Lemon Lime 1L PET x12,Carbonated Soft Drink,7,7,3080,0,21560,0.0,21560.0,ENU01,FG03,
SO100129,2,SKU0001,Cola Max 35cl PET x12,Carbonated Soft Drink,3,3,1780,0,5340,0.0,5340.0,ENU01,FG02,
SO100129,3,SKU0009,Cola Max 1.5L PET x12,Carbonated Soft Drink,7,7,4080,2,28560,571.2,27988.8,ABA01,FG01,
SO100129,4,SKU0020,Lemon Lime 1L PET x24,Carbonated Soft Drink,11,11,5940,2,65340,1306.8,64033.2,ENU01,FG02,
SO100129,5,SKU0035,Bitter Lemon 35cl PET x12,Carbonated Soft Drink,8,8,1730,10,13840,1384.0,12456.0,ENU01,FG02,
SO100129,6,SKU0036,Bitter Lemon 35cl PET x24,Carbonated Soft Drink,2,2,3220,0,6440,0.0,6440.0,ABA01,FG02,
SO100130,1,SKU0032,Orange Burst 1L PET x24,Carbonated Soft Drink,4,4,5570,10,22280,2228.0,20052.0,ENU01,FG03,
SO100130,2,SKU0040,Bitter Lemon 50cl Can x24,Carbonated Soft Drink,4,4,3700,10,14800,1480.0,13320.0,ABA01,FG02,
SO100131,1,SKU0019,Lemon Lime 1L PET x12,Carbonated Soft Drink,136,136,3080,5,418880,20944.0,397936.0,KAN01,FG02,
SO100131,2,SKU0040,Bitter Lemon 50cl Can x24,Carbonated Soft Drink,144,144,3700,7,532800,37296.0,495504.0,KAD01,FG02,
SO100131,3,SKU0040,Bitter Lemon 50cl Can x24,Carbonated Soft Drink,180,180,3700,12,666000,79920.0,586080.0,KAD01,FG03,
SO100131,4,SKU0009,Cola Max 1.5L PET x12,Carbonated Soft Drink,84,84,4080,15,342720,51408.0,291312.0,KAD01,FG02,
SO100131,5,SKU0003,Cola Max 50cl PET x12,Carbonated Soft Drink,42,42,1970,7,82740,5791.8,76948.2,KAD01,FG02,
SO100131,6,SKU0029,Orange Burst 60cl PET x12,Carbonated Soft Drink,54,54,2400,15,129600,19440.0,110160.0,KAD01,FG03,
SO100132,1,SKU0047,Aqua Pure 75cl PET x12,Water,4,4,1150,7,4600,322.0,4278.0,BEN01,FG01,
SO100132,2,SKU0039,Bitter Lemon 50cl Can x12,Carbonated Soft Drink,19,12,1910,2,36290,725.8,35564.2,BEN01,FG01,
SO100132,3,SKU0054,Energy Rush 40cl PET x24,Energy Drink,8,8,6420,5,51360,2568.0,48792.0,PHC01,FG03,
SO100132,4,SKU0018,Lemon Lime 60cl PET x24,Carbonated Soft Drink,5,5,4090,0,20450,0.0,20450.0,BEN01,FG02,
SO100133,1,SKU0009,Cola Max 1.5L PET x12,Carbonated Soft Drink,26,26,4080,2,106080,2121.6,103958.4,ENU01,FG02,
SO100133,2,SKU0012,Cola Max 50cl Can x24,Carbonated Soft Drink,21,21,3760,0,78960,0.0,78960.0,ABA01,FG02,
SO100133,3,SKU0004,Cola Max 50cl PET x24,Carbonated Soft Drink,16,16,3650,7,58400,4088.0,54312.0,ABA01,FG02,
SO100133,4,SKU0023,Lemon Lime 50cl Can x12,Carbonated Soft Drink,7,3,1900,0,13300,0.0,13300.0,ENU01,FG02,
SO100133,5,SKU0048,Aqua Pure 75cl PET x24,Water,4,4,2180,0,8720,0.0,8720.0,ENU01,FG02,
SO100133,6,SKU0005,Cola Max 60cl PET x12,Carbonated Soft Drink,5,5,2240,0,11200,0.0,11200.0,ENU01,FG02,
SO100134,1,SKU0026,Orange Burst 35cl PET x24,Carbonated Soft Drink,7,7,3150,12,22050,2646.0,19404.0,ENU01,FG03,
SO100134,2,SKU0051,Energy Rush 33cl Can x12,Energy Drink,15,15,2880,0,43200,0.0,43200.0,ENU01,FG02,
SO100135,1,SKU0006,Cola Max 60cl PET x24,Carbonated Soft Drink,8,8,4380,0,35040,0.0,35040.0,LAG01,FG01,
SO100136,1,SKU0040,Bitter Lemon 50cl Can x24,Carbonated Soft Drink,9,9,3700,0,33300,0.0,33300.0,IBD01,FG02,
SO100137,1,SKU0031,Orange Burst 1L PET x12,Carbonated Soft Drink,11,11,3070,7,33770,2363.9,31406.1,ABA01,FG02,
SO100138,1,SKU0045,Aqua Pure 50cl PET x12,Water,36,36,960,7,34560,2419.2,32140.8,PHC01,FG03,
SO100138,2,SKU0031,Orange Burst 1L PET x12,Carbonated Soft Drink,18,18,3070,0,55260,0.0,55260.0,BEN01,FG02,
SO100138,3,SKU0039,Bitter Lemon 50cl Can x12,Carbonated Soft Drink,9,9,1910,2,17190,343.8,16846.2,BEN01,FG01,
