order_id,order_date,customer_id,sap_customer_code,crm_reference,sales_org,distribution_channel,division,region,territory,sales_rep_id,order_type,order_status,payment_terms,requested_delivery_date,currency,gross_value,discount_value,net_order_value,source_system,created_by
SO100116,2026-05-09,CUST00594,BP500594,,SBC_NG,HORECA,BEV,North Central Region,Wuse Route 2,SR0026,ZOR Standard Order,Cancelled,Cash,2026-05-12,NGN,89160,2093.0,87067.0,SAP,crm_sync
SO100117,2026-03-24,CUST00263,BP500263,CRMORD-890086,SBC_NG,HORECA,BEV,South South Region,Ugbowo Route 1,SR0081,ZOR Standard Order,Partially Delivered,7 Days,2026-03-26,NGN,147750,20094.0,127656.0,SAP,sap_batch
SO100118,2026-02-12,CUST00390,BP500390,CRMORD-651065,SBC_NG,KA,BEV,South West Region,Bodija Route 1,SR0039,ZOR Standard Order,Partially Delivered,14 Days,2026-02-15,NGN,73700,3379.8,70320.2,SAP,sales_admin1
SO100119,2026-04-22,CUST00326,BP500326,CRMORD-349123,SBC_NG,GT,BEV,North West Region,Fagge Route 1,SR0069,ZCR Credit Order,Completed,Cash,2026-04-24,NGN,57080,1146.0,55934.0,SAP,sap_batch
SO100120,2026-04-06,CUSTX75466,,CRMORD-537076,SBC_NG,HORECA,BEV,South South Region,Unmapped Territory,SR0057,ZOR Standard Order,Completed,7 Days,2026-04-10,NGN,95720,879.2,94840.8,SAP,sap_batch
SO100121,2026-02-09,CUST00456,BP500456,CRMORD-436574,SBC_NG,KA,BEV,South South Region,Bonny Route 1,SR0021,ZOR Standard Order,Completed,14 Days,2026-02-12,NGN,34310,3164.0,31146.0,SAP,sales_admin1
SO100122,2026-01-17,CUST00584,BP500584,CRMORD-200639,SBC_NG,KA,BEV,North Central Region,Wuse Route 2,SR0026,ZOR Standard Order,Completed,45 Days,2026-01-22,NGN,280810,4981.1,275828.9,SAP,sales_admin2
SO100123,2026-01-14,CUST00369,BP500369,CRMORD-339826,SBC_NG,KA,BEV,South East Region,Awka Route 2,SR0090,ZOR Standard Order,Partially Delivered,Cash,2026-01-14,NGN,531810,41850.0,489960.0,SAP,sales_admin2
SO100124,2026-02-01,CUST00382,BP500382,,SBC_NG,HORECA,BEV,South South Region,Trans-Amadi Route 2,SR0018,ZOR Standard Order,Completed,Cash,2026-02-06,NGN,44300,580.8,43719.2,SAP,crm_sync
SO100125,2026-01-15,CUST00540,BP500540,CRMORD-324008,SBC_NG,HORECA,BEV,South East Region,Independence Layout Route 1,SR0053,ZOR Standard Order,Completed,Cash,2026-01-20,NGN,266420,9317.6,257102.4,SAP,sales_admin1
SO100126,2026-01-18,CUST_DUP006,BP-DUP-006,CRMORD-192757,SBC_NG,MT,BEV,South South Region,Trans-Amadi Route 1,SR0017,ZCR Credit Order,Open,14 Days,2026-01-19,NGN,226290,17880.6,208409.4,SAP,sales_admin1
SO100127,2026-04-12,CUST00201,BP500201,,SBC_NG,DIST,BEV,South East Region,Kawo Route 2,SR0076,ZOR Standard Order,Completed,Cash,2026-04-14,NGN,49940,858.0,49082.0,SAP,crm_sync
SO100128,2026-03-26,CUST00166,BP500166,CRMORD-187361,SBC_NG,GT,BEV,Lagos Region,Lekki Route 1,SR0007,ZOR Standard Order,Completed,Cash,2026-03-30,NGN,37600,218.0,37382.0,SAP,crm_sync
SO100129,2026-02-14,CUST00401,BP500401,CRMORD-864019,SBC_NG,HORECA,BEV,South East Region,Umuahia Route 1,SR0036,ZCR Credit Order,Partially Delivered,14 Days,2026-02-15,NGN,141080,3262.0,137818.0,SAP,sales_admin1
SO100130,2026-05-23,CUSTX71527,,CRMORD-901074,SBC_NG,DIST,BEV,South East Region,Unmapped Territory,SR0033,ZOR Standard Order,Completed,7 Days,2026-05-26,NGN,37080,3708.0,33372.0,SAP,crm_sync
SO100131,2026-03-13,CUST00120,BP500120,CRMORD-222754,SBC_NG,GT,BEV,North West Region,Fagge Route 1,SR0069,ZOR Standard Order,Completed,30 Days,2026-03-13,NGN,2172740,214799.8,1957940.2,SAP,regional_user
SO100132,2026-02-19,CUST00172,BP500172,CRMORD-497499,SBC_NG,DIST,BEV,South South Region,Bonny Route 2,SR0022,ZOR Standard Order,Completed,30 Days,2026-02-21,NGN,112700,3615.8,109084.2,SAP,sap_batch
SO100133,2026-05-23,CUST00374,BP500374,CRMORD-144085,SBC_NG,KA,BEV,South East Region,Onitsha Route 2,SR0088,ZOR Standard Order,Completed,14 Days,2026-05-27,NGN,276660,6209.6,270450.4,SAP,sales_admin1
SO100134,2026-04-14,CUST00019,BP500019,CRMORD-604660,SBC_NG,HORECA,BEV,South East Region,New Haven Route 1,SR0049,ZOR Standard Order,Blocked,30 Days,2026-04-19,NGN,65250,2646.0,62604.0,SAP,regional_user
SO100135,2026-04-28,CUST00513,BP500513,CRMORD-988168,SBC_NG,MT,BEV,Lagos Region,Ajah Route 2,SR0006,ZOR Standard Order,Completed,30 Days,2026-04-28,NGN,35040,0.0,35040.0,SAP,crm_sync
SO100136,2026-05-03,CUSTX74401,,CRMORD-490022,SBC_NG,GT,BEV,South West Region,Unmapped Territory,SR0083,ZOR Standard Order,Completed,7 Days,2026-05-06,NGN,33300,0.0,33300.0,SAP,sales_admin2
SO100137,2026-04-30,CUST00318,BP500318,CRMORD-671907,SBC_NG,GT,BEV,South East Region,Aba Route 2,SR0056,ZOR Standard Order,Completed,14 Days,2026-05-02,NGN,33770,2363.9,31406.1,SAP,sales_admin1
SO100138,2026-04-29,CUST00351,BP500351,CRMORD-525827,SBC_NG,MT,BEV,South South Region,Bonny Route 1,SR0021,ZOR Standard Order,Cancelled,30 Days,2026-05-04,NGN,224730,8649.0,216081.0,SAP,sales_admin2
SO100139,2026-02-25,CUST00129,BP500129,CRMORD-271530,SBC_NG,KA,BEV,South South Region,Benin City Rte 2,SR0080,ZOR Standard Order,Cancelled,Cash,2026-02-28,NGN,93800,4512.0,98118.84,SAP,sales_admin1
SO100140,2026-03-05,CUST00309,BP500309,CRMORD-284587,SBC_NG,GT,BEV,North Central Region,Asokoro Route 2,SR0036,ZOR Standard Order,Completed,Cash,2026-03-08,NGN,10080,114.0,9966.0,SAP,sales_admin1
SO100141,2026-01-26,CUST00255,BP500255,CRMORD-759629,SBC_NG,GT,BEV,South South Region,Ugbowo Route 2,SR0082,ZOR Standard Order,Partially Delivered,Cash,2026-01-28,NGN,225600,0.0,225600.0,SAP,sales_admin1
SO100142,2026-02-02,CUST00332,BP500332,CRMORD-473811,SBC_NG,KA,BEV,North Central Region,Gwarinpa Route 2,SR0034,ZKA Key Account Order,Completed,14 Days,2026-02-04,NGN,236470,22471.5,213998.5,SAP,sales_admin2
SO100143,2026-01-05,CUST00135,BP500135,CRMORD-662505,SBC_NG,DIST,BEV,South South Region,Port Harcourt Route 2,SR0014,ZOR Standard Order,Completed,14 Days,2026-01-09,NGN,205920,15552.0,190368.0,SAP,sales_admin2
SO100144,2026-02-25,CUST00428,BP500428,CRMORD-722745,SBC_NG,GT,BEV,North Central Region,Garki Rte 1,SR0027,ZOR Standard Order,Completed,Cash,2026-02-26,NGN,126280,14722.4,111557.6,SAP,sales_admin1
SO100145,2026-02-10,CUST00036,BP500036,CRMORD-404488,SBC_NG,MT,BEV,Lagos Region,Maitama Route 1,SR0029,ZOR Standard Order,Cancelled,Cash,2026-02-10,NGN,37110,906.0,36204.0,SAP,crm_sync
SO100146,2026-01-26,CUST00575,BP500575,CRMORD-934252,SBC_NG,DIST,BEV,South South Region,Rumuokuta Route 2,SR0016,ZOR Standard Order,Completed,Cash,2026-01-27,NGN,20800,0.0,20800.0,SAP,sales_admin2
SO100147,2026-05-01,CUST00340,BP500340,CRMORD-619180,SBC_NG,DIST,BEV,South East Region,Enugu Route 1,SR0047,ZOR Standard Order,Completed,Cash,2026-05-06,NGN,64350,3217.5,61132.5,SAP,regional_user
SO100148,2026-03-29,CUST00346,BP500346,CRMORD-798150,SBC_NG,KA,BEV,South East Region,Abakpa Route 1,SR0051,ZOR Standard Order,Completed,Cash,2026-03-31,NGN,121390,3085.0,118305.0,CRM API,regional_user
SO100149,2026-02-12,CUST00269,BP500269,CRMORD-939949,SBC_NG,MT,BEV,Lagos Region,Lekki Route 1,SR0007,ZOR Standard Order,Completed,Cash,2026-02-12,NGN,21900,0.0,21900.0,SAP,sap_batch
SO100150,2026-03-14,CUST00331,BP500331,CRMORD-827795,SBC_NG,MT,BEV,Lagos Region,Ikeja Route 1,SR0001,ZOR Standard Order,Completed,Cash,2026-03-16,NGN,52570,1577.1,50992.9,SAP,regional_user
SO100151,2026-01-24,CUST00026,BP500026,CRMORD-988142,SBC_NG,KA,BEV,South South Region,Port Harcourt Route 1,SR0013,ZKA Key Account Order,Completed,30 Days,2026-01-25,NGN,131040,9172.8,121867.2,SAP,crm_sync
SO100152,2026-03-29,CUST00576,BP500576,CRMORD-715772,SBC_NG,HORECA,BEV,South South Region,Benin City Route 2,SR0080,ZOR Standard Order,Completed,Cash,2026-03-30,NGN,1217200,181108.0,1036092.0,SAP,sap_batch
SO100153,2026-04-26,CUST00275,BP500275,CRMORD-733621,SBC_NG,MT,BEV,South East Region,Onitsha Route 1,SR0087,ZOR Standard Order,Completed,7 Days,2026-04-28,NGN,487300,27797.0,459503.0,Manual Excel Upload,sales_admin1
SO100154,2026-05-13,CUST00388,BP500388,CRMORD-947379,SBC_NG,GT,BEV,South East Region,Independence Layout Route 2,SR0054,ZOR Standard Order,Completed,7 Days,2026-05-15,NGN,2478880,243676.0,2235204.0,SAP,sap_batch
SO100155,2026-04-07,CUST00574,BP500574,CRMORD-790857,SBC_NG,KA,BEV,North West Region,Kawo Route 1,SR0075,ZCR Credit Order,Completed,Cash,2026-04-10,NGN,53320,304.8,53015.2,SAP,crm_sync
SO100156,2026-05-31,CUST00348,BP500348,CRMORD-318760,SBC_NG,KA,BEV,South East Region,Aba Route 2,SR0056,ZCR Credit Order,Completed,Cash,2026-06-02,NGN,107300,786.0,106514.0,SAP,regional_user
SO100157,2026-05-30,CUST00335,BP500335,CRMORD-639251,SBC_NG,MT,BEV,South West Region,Dugbe Route 1,SR0043,ZOR Standard Order,Completed,7 Days,2026-06-04,NGN,135350,2076.2,133273.8,SAP,sap_batch
SO100158,2026-02-28,CUST00592,BP500592,CRMORD-765913,SBC_NG,DIST,BEV,South East Region,Aba Route 2,SR0056,ZFO Free-of-charge,Completed,Cash,2026-03-01,NGN,768480,70788.0,697692.0,SAP,crm_sync
SO100159,2026-04-30,CUSTX75234,,CRMORD-612611,SBC_NG,HORECA,BEV,Lagos Region,Unmapped Territory,SR0085,ZOR Standard Order,Cancelled,30 Days,2026-05-02,NGN,151010,8668.2,142341.8,SAP,regional_user
SO100160,2026-04-20,CUST00176,BP500176,CRMORD-594861,SBC_NG,GT,BEV,South East Region,Ariaria Route 1,SR0059,ZOR Standard Order,Completed,Cash,2026-04-23,NGN,11790,0.0,11790.0,SAP,sales_admin1
SO100161,2026-02-10,CUST00215,BP500215,CRMORD-184687,SBC_NG,KA,BEV,North West Region,Kano Route 1,SR0063,ZOR Standard Order,Completed,7 Days,2026-02-13,NGN,10400,0.0,10400.0,SAP,sap_batch
SO100162,2026-05-16,CUST00133,BP500133,CRMORD-959071,SBC_NG,MT,BEV,South East Region,Onitsha Route 1,SR0087,ZOR Standard Order,Partially Delivered,Cash,2026-05-18,NGN,202360,6404.1,195955.9,SAP,sales_admin2
SO100163,2026-03-29,CUST00314,BP500314,CRMORD-445623,SBC_NG,HORECA,BEV,South East Region,Abakpa Route 2,SR0052,ZOR Standard Order,Completed,Cash,2026-03-31,NGN,51440,229.2,51210.8,SAP,sales_admin1
SO100164,2026-02-26,CUST00317,BP500317,CRMORD-725221,SBC_NG,GT,BEV,South East Region,Ariaria Route 2,SR0060,ZCR Credit Order,Completed,30 Days,2026-03-01,NGN,174300,26145.0,148155.0,SAP,sales_admin1
SO100165,2026-02-12,CUST00112,BP500112,CRMORD-914588,SBC_NG,GT,BEV,South South Region,GRA Benin Route 2,SR0084,ZOR Standard Order,Completed,Cash,2026-02-13,NGN,8750,1050.0,7700.0,SAP,crm_sync
SO100166,2026-05-03,CUST00253,BP500253,CRMORD-921187,SBC_NG,MT,BEV,South East Region,Onitsha Route 2,SR0088,ZOR Standard Order,Completed,7 Days,2026-05-04,NGN,118550,4366.5,114183.5,SAP,sales_admin1
SO100167,2026-03-29,CUST00437,BP500437,CRMORD-695638,SBC_NG,DIST,BEV,Lagos Region,Apapa Route 1,SR0009,ZOR Standard Order,Completed,Cash,2026-03-31,NGN,11520,1382.4,10137.6,SAP,sap_batch
SO100168,2026-04-20,CUST_DUP021,BP-DUP-021,CRMORD-445889,SBC_NG,KA,BEV,South West Region,Ibadan Route 2,SR0038,ZOR Standard Order,Completed,7 Days,2026-04-23,NGN,62700,0.0,62700.0,SAP,crm_sync
SO100169,2026-01-01,CUST00198,BP500198,CRMORD-846166,SBC_NG,HORECA,BEV,South South Region,Eleme Route 1,SR0019,ZOR Standard Order,Completed,7 Days,2026-01-06,NGN,52580,1125.0,51455.0,SAP,regional_user
SO100170,2026-05-04,CUST00144,BP500144,CRMORD-844867,SBC_NG,HORECA,BEV,South South Region,Ugbowo Route 1,SR0081,ZOR Standard Order,Completed,7 Days,2026-05-09,NGN,31800,826.5,30973.5,SAP,sales_admin2
SO100171,2026-04-14,CUST00429,BP500429,CRMORD-788091,SBC_NG,HORECA,BEV,North Central Region,Kubwa Route 1,SR0031,ZCR Credit Order,Completed,45 Days,2026-04-15,NGN,30190,1233.7,28956.3,CRM API,sap_batch
SO100172,2026-04-16,CUST_DUP016,BP-DUP-016,CRMORD-693038,SBC_NG,MT,BEV,Lagos Region,Apapa Route 1,SR0009,ZOR Standard Order,Completed,Cash,2026-04-16,NGN,93960,1814.2,92145.8,SAP,crm_sync
SO100173,2026-05-06,CUST00324,BP500324,CRMORD-266492,SBC_NG,GT,BEV,South South Region,Port Harcourt Route 1,SR0013,ZKA Key Account Order,Open,7 Days,2026-05-11,NGN,73640,2175.6,71464.4,SAP,regional_user
SO100174,2026-05-19,CUST00343,BP500343,CRMORD-496360,SBC_NG,DIST,BEV,North West Region,Sabon Gari Route 2,SR0066,ZKA Key Account Order,Completed,Cash,2026-05-19,NGN,685610,443.5,685166.5,SAP,sales_admin2
SO100175,2026-05-02,CUST00482,BP500482,CRMORD-449975,SBC_NG,KA,BEV,South South Region,Ring Road Route 1,SR0085,ZOR Standard Order,Completed,Cash,2026-05-04,NGN,12060,0.0,12060.0,SAP,sales_admin1
SO100176,2026-02-18,CUST00376,BP500376,CRMORD-544332,SBC_NG,KA,BEV,South East Region,Aba Route 2,SR0056,ZOR Standard Order,Completed,14 Days,2026-02-20,NGN,291300,21966.0,269334.0,SAP,crm_sync
SO100177,2026-05-11,CUST00548,BP500548,CRMORD-223505,SBC_NG,MT,BEV,North Central Region,Wuse Route 2,SR0026,ZOR Standard Order,Completed,7 Days,2026-05-14,NGN,44560,0.0,44560.0,SAP,regional_user
SO100178,2026-03-27,CUST00508,BP500508,CRMORD-607793,SBC_NG,GT,BEV,South East Region,Ekwulobia Route 2,SR0094,ZOR Standard Order,Completed,30 Days,2026-03-30,NGN,95380,0.0,95380.0,SAP,regional_user
SO100179,2026-04-29,CUST00466,BP500466,CRMORD-172636,SBC_NG,HORECA,BEV,South South Region,GRA Benin Route 1,SR0083,ZOR Standard Order,Completed,14 Days,2026-05-04,NGN,4000,280.0,3720.0,SAP,sales_admin1
SO100180,2026-05-13,CUST00214,BP500214,CRMORD-925885,SBC_NG,DIST,BEV,South East Region,Osisioma Rte 2,SR0062,ZOR Standard Order,Open,Cash,2026-05-13,NGN,39070,1637.5,37432.5,SAP,sales_admin2
SO100181,2026-03-18,CUST00424,BP500424,,SBC_NG,MT,BEV,South South Region,GRA Benin Route 1,SR0083,ZCR Credit Order,Completed,Cash,2026-03-23,NGN,104570,1333.5,103236.5,SAP,sap_batch
SO100182,2026-03-11,CUST00043,BP500043,CRMORD-662935,SBC_NG,MT,BEV,North West Region,Sabon Gari Route 1,SR0065,ZOR Standard Order,Completed,Cash,2026-03-15,NGN,241470,13341.9,228128.1,SAP,regional_user
SO100183,2026-02-02,CUST00474,BP500474,CRMORD-123745,SBC_NG,MT,BEV,Lagos Region,Surulere Route 1,SR0003,ZOR Standard Order,Completed,Cash,2026-02-03,NGN,888980,91221.6,797758.4,SAP,sales_admin2
SO100184,2026-03-13,CUST00321,BP500321,CRMORD-723525,SBC_NG,MT,BEV,North Central Region,Asokoro Route 2,SR0036,ZOR Standard Order,Completed,Cash,2026-03-14,NGN,35040,4204.8,30835.2,SAP,sales_admin2
SO100185,2026-05-21,CUST00563,BP500563,CRMORD-579235,SBC_NG,MT,BEV,North Central Region,Maitama Route 2,SR0030,ZOR Standard Order,Completed,14 Days,2026-05-22,NGN,149210,12278.5,136931.5,SAP,sales_admin2
SO100186,2026-04-10,CUST00351,BP500351,CRMORD-980637,SBC_NG,GT,BEV,South South Region,Bonny Route 1,SR0021,ZOR Standard Order,Completed,30 Days,2026-04-11,NGN,513710,17373.6,496336.4,SAP,sales_admin2
SO100187,2026-02-13,CUST00248,BP500248,CRMORD-310003,SBC_NG,MT,BEV,North Central Region,Wuse Route 1,SR0025,ZCR Credit Order,Completed,Cash,2026-02-15,NGN,46720,0.0,46720.0,SAP,crm_sync
SO100188,2026-01-23,CUST00009,BP500009,CRMORD-626741,SBC_NG,DIST,BEV,South West Region,Ibadan Route 2,SR0038,ZOR Standard Order,Completed,7 Days,2026-01-24,NGN,114000,7980.0,106020.0,CRM API,sales_admin2
SO100189,2026-01-23,CUST00155,BP500155,CRMORD-420146,SBC_NG,GT,BEV,South East Region,Ekwulobia Route 2,SR0094,ZOR Standard Order,Blocked,Cash,2026-01-25,NGN,28350,1984.5,26365.5,SAP,regional_user
SO100190,2026-02-09,CUST00590,BP500590,CRMORD-316947,SBC_NG,DIST,BEV,South South Region,Ugbowo Route 1,SR0081,ZOR Standard Order,Completed,7 Days,2026-02-10,NGN,495160,34814.0,460346.0,SAP,sap_batch
SO100191,2026-05-29,CUST00326,BP500326,CRMORD-307513,SBC_NG,MT,BEV,North West Region,Fagge Route 1,SR0004,ZKA Key Account Order,Completed,Cash,2026-06-03,NGN,22800,2280.0,20520.0,SAP,sales_admin1
SO100192,2026-01-02,CUST00176,BP500176,CRMORD-979196,SBC_NG,HORECA,BEV,South East Region,Ariaria Route 1,SR0059,ZOR Standard Order,Completed,Cash,2026-01-07,NGN,34640,3244.8,31395.2,SAP,sales_admin1
SO100193,2026-03-10,CUST00530,BP500530,CRMORD-579585,SBC_NG,HORECA,BEV,South East Region,Aba Rte 2,SR0056,ZOR Standard Order,Completed,30 Days,2026-03-11,NGN,576300,18860.0,557440.0,SAP,sales_admin2
SO100194,2026-02-05,CUST00095,BP500095,CRMORD-594483,SBC_NG,MT,BEV,South East Region,Independence Layout Route 2,SR0054,ZOR Standard Order,Completed,14 Days,2026-02-06,NGN,230700,5157.6,225542.4,SAP,sales_admin2
SO100195,2026-04-18,CUST00486,BP500486,CRMORD-844304,SBC_NG,HORECA,BEV,South East Region,Abakpa Route 1,SR0051,ZKA Key Account Order,Partially Delivered,45 Days,2026-04-19,NGN,120600,1200.0,119400.0,SAP,sap_batch
SO100196,2026-04-25,CUST00165,BP500165,CRMORD-915987,SBC_NG,HORECA,BEV,North Central Region,Kubwa Route 1,SR0031,ZCR Credit Order,Completed,7 Days,2026-04-29,NGN,232080,27849.6,204230.4,SAP,regional_user
SO100197,2026-05-14,CUST00480,BP500480,CRMORD-226690,SBC_NG,DIST,BEV,South East Region,Awka Route 2,SR0090,ZOR Standard Order,Completed,Cash,2026-05-16,NGN,4160,499.2,3660.8,SAP,sap_batch
SO100198,2026-05-13,CUST00310,BP500310,CRMORD-606307,SBC_NG,KA,BEV,South South Region,Bonny Route 2,SR0022,ZFO Free-of-charge,Completed,Cash,2026-05-16,NGN,332920,38502.0,294418.0,SAP,sales_admin2
SO100199,2026-01-06,CUST00484,BP500484,CRMORD-888334,SBC_NG,DIST,BEV,South West Region,Kawo Route 2,SR0076,ZOR Standard Order,Completed,30 Days,2026-01-11,NGN,92860,8055.4,84804.6,SAP,crm_sync
SO100200,2026-02-15,CUST00153,BP500153,CRMORD-879292,SBC_NG,HORECA,BEV,South South Region,Port Harcourt Route 2,SR0014,ZOR Standard Order,Cancelled,Cash,2026-02-19,NGN,29200,0.0,29200.0,SAP,crm_sync
SO100201,2026-05-28,CUST00572,BP500572,CRMORD-518843,SBC_NG,KA,BEV,North Central Region,Kubwa Route 2,SR0032,ZOR Standard Order,Completed,Cash,2026-05-28,NGN,177760,13799.2,163960.8,SAP,crm_sync
SO100202,2026-01-30,CUST00381,BP500381,,SBC_NG,HORECA,BEV,South East Region,Enugu Route 1,SR0047,ZCR Credit Order,Completed,Cash,2026-02-04,NGN,488150,50258.0,437892.0,SAP,crm_sync
SO100203,2026-02-26,CUST00219,BP500219,CRMORD-643038,SBC_NG,MT,BEV,North West Region,Sabon Tasha Route 2,SR0078,ZOR Standard Order,Completed,Cash,2026-03-03,NGN,8180,572.6,7607.4,SAP,sales_admin1
SO100204,2026-05-15,CUST00012,BP500012,CRMORD-412123,SBC_NG,DIST,BEV,South South Region,Trans-Amadi Route 2,SR0018,ZOR Standard Order,Completed,Cash,2026-05-19,NGN,37280,1864.0,35416.0,SAP,crm_sync
SO100205,2026-03-07,CUST00587,BP500587,CRMORD-880244,SBC_NG,DIST,BEV,North West Region,Fagge Route 2,SR0070,ZCR Credit Order,Completed,30 Days,2026-03-10,NGN,250750,15914.5,234835.5,SAP,sales_admin2
SO100206,2026-01-25,CUST00067,BP500067,CRMORD-862584,SBC_NG,DIST,BEV,North West Region,Sabon Gari Route 2,SR0066,ZOR Standard Order,Completed,14 Days,2026-01-26,NGN,18500,370.0,18130.0,SAP,sap_batch
SO100207,2026-01-06,CUST00442,BP500442,CRMORD-794006,SBC_NG,KA,BEV,North West Region,Sabon Tasha Rte 2,SR0078,ZOR Standard Order,Partially Delivered,14 Days,2026-01-08,NGN,108240,3247.2,104992.8,Manual Excel Upload,sales_admin2
SO100208,2026-03-25,CUST00563,BP500563,CRMORD-192144,SBC_NG,MT,BEV,North Central Region,Maitama Route 2,SR0030,ZOR Standard Order,Completed,14 Days,2026-03-26,NGN,45120,5414.4,39705.6,SAP,regional_user
SO100209,2026-04-10,CUST00585,BP500585,CRMORD-333089,SBC_NG,MT,BEV,Lagos Region,Ikeja Route 1,SR0001,ZOR Standard Order,Completed,Cash,2026-04-12,NGN,49050,4590.0,44460.0,SAP,sales_admin2
SO100210,2026-01-21,CUST00597,BP500597,CRMORD-862340,SBC_NG,DIST,BEV,South East Region,Nnewi Route 2,SR0092,ZOR Standard Order,Completed,7 Days,2026-01-25,NGN,102470,8553.6,93916.4,SAP,regional_user
SO100211,2026-04-06,CUST00477,BP500477,CRMORD-737099,SBC_NG,KA,BEV,North West Region,Kaduna Route 1,SR0071,ZOR Standard Order,Partially Delivered,Cash,2026-04-06,NGN,10000,200.0,9800.0,SAP,regional_user
SO100212,2026-02-07,CUST00495,BP500495,CRMORD-919371,SBC_NG,GT,BEV,North Central Region,Mokola Route 2,SR0046,ZOR Standard Order,Completed,30 Days,2026-02-09,NGN,75680,2150.4,73529.6,SAP,sales_admin2
SO100213,2026-03-31,CUST00483,BP500483,CRMORD-211376,SBC_NG,MT,BEV,South West Region,Mokola Route 2,SR0046,ZOR Standard Order,Completed,Cash,2026-04-04,NGN,161780,6485.2,155294.8,SAP,sap_batch
SO100214,2026-05-25,CUST00566,BP500566,CRMORD-112116,SBC_NG,HORECA,BEV,North Central Region,Maitama Route 1,SR0029,ZOR Standard Order,Completed,Cash,2026-05-28,NGN,70250,5125.5,65124.5,SAP,regional_user
SO100215,2026-04-10,CUST00133,BP500133,CRMORD-518400,SBC_NG,GT,BEV,South East Region,Onitsha Route 1,SR0087,ZOR Standard Order,Completed,Cash,2026-04-11,NGN,188600,6982.0,181618.0,SAP,crm_sync
SO100216,2026-02-28,CUST00154,BP500154,CRMORD-533805,SBC_NG,HORECA,BEV,South East Region,Surulere Route 1,SR0003,ZOR Standard Order,Completed,7 Days,2026-03-03,NGN,203790,11477.4,192312.6,SAP,sap_batch
SO100217,2026-01-24,CUST00438,BP500438,CRMORD-626645,SBC_NG,GT,BEV,South West Region,Mokola Route 2,SR0046,ZOR Standard Order,Partially Delivered,30 Days,2026-01-26,NGN,1004540,58157.2,946382.8,SAP,sap_batch
SO100218,2026-01-09,CUST00140,BP500140,CRMORD-376119,SBC_NG,GT,BEV,North West Region,Sabon Gari Route 1,SR0065,ZKA Key Account Order,Completed,Cash,2026-01-14,NGN,66870,1226.4,65643.6,Manual Excel Upload,sales_admin1
SO100219,2026-04-04,CUST00302,BP500302,CRMORD-648922,SBC_NG,GT,BEV,North West Region,Fagge Route 2,SR0070,ZKA Key Account Order,Completed,Cash,2026-04-07,NGN,130460,4892.4,125567.6,SAP,regional_user
SO100220,2026-02-09,CUST00143,BP500143,CRMORD-226796,SBC_NG,MT,BEV,South East Region,Awka Route 2,SR0090,ZKA Key Account Order,Completed,Cash,2026-02-10,NGN,666800,78988.0,587812.0,SAP,regional_user
SO100221,2026-05-02,CUST00241,BP500241,CRMORD-364681,SBC_NG,GT,BEV,South South Region,Port Harcourt Route 2,SR0014,ZOR Standard Order,Completed,Cash,2026-05-02,NGN,29700,3564.0,26136.0,Manual Excel Upload,regional_user
SO100222,2026-04-15,CUST00203,BP500203,CRMORD-548444,SBC_NG,DIST,BEV,North West Region,Fagge Route 2,SR0070,ZCR Credit Order,Completed,7 Days,2026-04-17,NGN,39740,1064.0,38676.0,SAP,regional_user
SO100223,2026-01-08,CUST00502,BP500502,CRMORD-651225,SBC_NG,HORECA,BEV,North West Region,Kaduna Route 1,SR0071,ZOR Standard Order,Completed,Cash,2026-01-08,NGN,431920,25160.0,406760.0,SAP,sap_batch
SO100224,2026-04-10,CUST00587,BP500587,CRMORD-898674,SBC_NG,DIST,BEV,North West Region,Fagge Route 2,SR0070,ZOR Standard Order,Completed,30 Days,2026-04-15,NGN,41600,2912.0,38688.0,SAP,sales_admin1
SO100225,2026-02-20,CUST00373,BP500373,CRMORD-451947,SBC_NG,KA,BEV,Lagos Region,Lekki Route 2,SR0008,ZOR Standard Order,Completed,Cash,2026-02-21,NGN,284400,19908.0,264492.0,SAP,sales_admin2
SO100226,2026-05-15,CUST00431,BP500431,CRMORD-602109,SBC_NG,HORECA,BEV,South East Region,Independence Layout Route 2,SR0054,ZOR Standard Order,Completed,Cash,2026-05-18,NGN,91740,3850.4,87889.6,Manual Excel Upload,regional_user
