invoice_id,order_id,customer_id,invoice_date,due_date,invoice_value,amount_paid,outstanding_amount,payment_status,last_payment_date,collection_owner
INV886260,SO100279,CUST00309,2026-03-07,2026-03-07,25268.57,25268.57,0.0,Paid,2026-03-25,Finance Team A
INV822946,SO100280,CUST00126,2026-01-10,2026-01-10,6723.2,6723.2,0.0,Paid,2026-01-16,Regional Credit Officer
INV738076,SO100282,CUST00507,2026-05-20,2026-05-20,110871.0,0,110871.0,Unpaid,,Regional Credit Officer
INV846889,SO100283,CUST00208,2026-02-02,2026-02-09,73993.18,73993.18,0.0,Paid,2026-02-28,Cash Sales
INV866318,SO100284,CUST00173,2026-05-25,2026-06-08,37532.2,0,37532.2,Unpaid,,Finance Team B
INV824682,SO100285,CUST00278,2026-01-15,2026-01-15,11052.8,4395.31,6657.49,Partially Paid,2026-01-31,Finance Team A
INV779538,SO100286,CUST_DUP010,2026-01-18,2026-01-18,332658.8,332658.8,0.0,Paid,2026-01-19,Cash Sales
INV724480,SO100287,CUST00226,2026-03-09,2026-03-09,33761.5,0,33761.5,,,Cash Sales
INV741329,SO100288,CUST00228,2026-04-25,2026-05-25,163712.56,163712.56,0.0,Paid,2026-06-03,Cash Sales
INV818812,SO100289,CUST00151,2026-01-10,2026-01-10,203210.0,0,203210.0,Unpaid,,Finance Team B
INV776974,SO100290,CUST00339,2026-04-19,2026-04-19,29316.8,29316.8,0.0,Paid,2026-04-22,Finance Team B
INV791616,SO100291,CUST00512,2026-04-09,2026-04-09,44624.0,44624.0,0.0,Paid,2026-04-17,Regional Credit Officer
INV874305,SO100292,CUST00072,2026-03-19,2026-03-19,17730.0,17730.0,0.0,Paid,2026-04-04,Finance Team B
INV845085,SO100293,CUST00379,2026-03-23,2026-03-23,51298.8,0,51298.8,Unpaid,,Regional Credit Officer
INV828022,SO100294,CUST00319,2026-04-15,2026-04-15,39792.2,8655.39,31136.81,Overdue,2026-05-04,Regional Credit Officer
INV733362,SO100295,CUST00247,2026-04-26,2026-04-26,28950.69,0,28950.69,Unpaid,,Finance Team B
INV799504,SO100296,CUST00125,2026-03-14,2026-03-14,226470.0,147031.88,79438.12,Partially Paid,2026-03-23,Cash Sales
INV814625,SO100297,CUST00468,2026-05-30,2026-06-13,67880.0,67880.0,0.0,Paid,2026-06-27,Finance Team B
INV896757,SO100298,CUST00261,2026-05-16,2026-05-16,30000.0,0,30000.0,Unpaid,,Regional Credit Officer
INV760821,SO100299,CUST00192,2026-04-13,2026-04-27,220683.6,220683.6,0.0,Paid,2026-05-03,Finance Team A
INV837727,SO100300,CUST00063,2026-04-06,2026-04-06,3822.0,3822.0,0.0,Paid,2026-04-25,Regional Credit Officer
INV895771,SO100301,CUST00523,2025-12-30,2025-12-30,61146.34,61146.34,0.0,Paid,2026-01-19,Regional Credit Officer
INV781040,SO100303,CUST00571,2026-04-22,2026-04-22,12870.0,12870.0,0.0,Paid,2026-05-04,Finance Team B
INV726219,SO100304,CUST00277,2026-02-06,2026-02-13,3840.0,3840.0,0.0,Paid,2026-02-09,Cash Sales
INV708332,SO100305,CUST00314,2026-02-09,2026-02-09,41128.0,41128.0,0.0,Paid,2026-02-26,Finance Team A
INV882470,SO100306,CUST00260,2026-02-25,2026-02-25,88096.0,61129.48,26966.52,Partially Paid,2026-03-02,Finance Team A
INV714995,SO100307,CUST00245,2026-04-21,2026-04-21,26262.9,26262.9,0.0,Paid,2026-05-05,Finance Team A
INV836866,SO100309,CUST_DUP016,2026-02-27,2026-02-27,3214.4,1917.8,1296.6,Partially Paid,2026-03-08,Finance Team B
INV856424,SO100310,CUST00565,2026-04-18,2026-04-18,7068.0,0,7068.0,Unpaid,,Regional Credit Officer
INV701907,SO100311,CUST00540,2026-03-14,2026-03-14,68264.0,68264.0,0.0,Paid,2026-03-21,Cash Sales
INV888215,SO100312,CUST00159,2026-03-31,2026-05-15,1968249.91,0,1968249.91,Unpaid,,Regional Credit Officer
INV784408,SO100313,CUST00408,2026-04-24,2026-05-08,238905.0,0,238905.0,Unpaid,,Finance Team B
INV817066,SO100314,CUST00092,2026-02-25,2026-02-25,52850.7,52850.7,0.0,Paid,2026-03-14,Cash Sales
INV891390,SO100315,CUST00593,2026-05-31,2026-06-14,530088.0,0,530088.0,Unpaid,,Regional Credit Officer
INV773029,SO100316,CUST00598,2026-04-16,2026-04-30,77710.0,34411.35,43298.65,Partially Paid,2026-04-22,Finance Team B
INV894019,SO100317,CUST00500,2026-01-13,2026-01-13,55090.6,55090.6,0.0,Paid,2026-01-27,Cash Sales
INV744799,SO100318,CUST00131,2026-04-14,2026-04-14,52823.6,52823.6,0.0,Paid,2026-04-19,Finance Team A
INV753557,SO100319,CUST00074,2026-04-17,2026-04-24,409530.0,0,409530.0,Unpaid,,Cash Sales
INV893835,SO100320,CUST00520,2026-02-23,2026-03-02,36607.06,36607.06,0.0,Paid,2026-02-28,Regional Credit Officer
INV875013,SO100321,CUST00362,2026-03-17,2026-03-17,422998.45,422998.45,0.0,Paid,2026-03-18,Regional Credit Officer
INV875655,SO100322,CUST00435,2026-03-22,2026-03-22,97590.84,0,97590.84,Unpaid,,Regional Credit Officer
INV714361,SO100323,CUST00408,2026-03-22,2026-04-05,128615.9,128615.9,0.0,Paid,2026-04-22,Finance Team B
INV731946,SO100324,CUST00193,2026-04-07,2026-04-14,24560.0,0,24560.0,Unpaid,,Regional Credit Officer
INV717365,SO100325,CUST00226,2026-02-23,2026-02-23,21046.93,21046.93,0.0,Paid,2026-03-11,Regional Credit Officer
INV894618,SO100326,CUST00350,2026-05-31,2026-05-31,45521.2,45521.2,0.0,Paid,2026-06-08,Finance Team A
INV852809,SO100327,CUST00250,2026-03-08,2026-03-22,31768.0,8788.23,22979.77,Partially Paid,2026-03-12,Regional Credit Officer
INV863768,SO100328,CUST00597,2026-04-11,2026-04-18,38516.8,10703.45,27813.35,Overdue,2026-04-26,Cash Sales
INV790897,SO100329,CUST00583,2026-04-29,2026-05-13,120061.2,0,120061.2,Unpaid,,Regional Credit Officer
INV761559,SO100330,CUST00317,2026-02-16,2026-03-18,1278665.5,1278665.5,0.0,Paid,2026-03-02,Finance Team B
INV767617,SO100331,CUST00594,2026-03-12,2026-03-12,5910.0,5910.0,0.0,Paid,2026-03-27,Regional Credit Officer
INV835551,SO100332,CUST_DUP026,2026-03-18,2026-03-18,221124.02,221124.02,0.0,Paid,2026-03-26,Regional Credit Officer
INV788491,SO100333,CUST00396,2026-03-27,2026-03-27,23745.6,0,23745.6,Unpaid,,Finance Team B
INV887710,SO100334,CUST00250,2026-01-15,2026-01-29,49010.0,49010.0,0.0,Paid,2026-01-21,Regional Credit Officer
INV769247,SO100335,CUSTX75427,2026-02-21,2026-03-23,90940.0,0,90940.0,Unpaid,,Finance Team A
INV899786,SO100336,CUST00427,2026-05-24,2026-05-31,47491.2,0,47491.2,Unpaid,,Finance Team A
INV709485,SO100337,CUST00176,2026-02-22,2026-02-22,72780.0,0,72780.0,Unpaid,,Regional Credit Officer
INV844664,SO100338,CUST00520,2026-01-21,2026-01-28,72799.7,10428.26,62371.44,Overdue,2026-02-15,Cash Sales
INV807155,SO100339,CUST00524,2026-03-30,2026-05-14,64600.0,64600.0,0.0,Paid,2026-04-30,Regional Credit Officer
INV791714,SO100340,CUST00404,2026-03-16,2026-03-23,45076.8,0,45076.8,Unpaid,,Cash Sales
INV795764,SO100341,CUSTX73538,2026-02-02,2026-02-16,34448.0,34448.0,0.0,Paid,2026-02-12,Regional Credit Officer
INV885476,SO100342,CUST00367,2026-04-14,2026-05-14,74496.0,74496.0,0.0,Paid,2026-04-30,Regional Credit Officer
INV718484,SO100343,CUST00345,2026-03-12,2026-04-26,52145.8,42949.72,9196.08,Partially Paid,2026-03-15,Regional Credit Officer
INV785214,SO100344,CUST00092,2026-05-21,2026-05-21,75180.0,75180.0,0.0,Paid,2026-05-31,Finance Team B
INV723612,SO100345,CUST00456,2026-03-05,2026-03-19,84521.74,84521.74,0.0,Paid,2026-03-25,Finance Team A
INV830320,SO100346,CUST00331,2026-02-10,2026-02-10,74790.86,74790.86,0.0,Paid,2026-02-18,Finance Team B
INV742114,SO100347,CUST00303,2026-02-14,2026-02-21,24931.2,0,24931.2,Unpaid,,Regional Credit Officer
INV727448,SO100348,CUST00432,2026-04-03,2026-05-03,957246.4,0,957246.4,Unpaid,,Regional Credit Officer
INV838041,SO100349,CUST00161,2026-04-25,2026-04-25,42224.0,1760.61,40463.39,Overdue,2026-05-08,Regional Credit Officer
INV855222,SO100350,CUST00357,2026-01-10,2026-01-10,720072.0,720072.0,0.0,Paid,2026-01-15,Cash Sales
INV735253,SO100352,CUST00443,2026-01-11,2026-01-11,50581.6,18078.7,32502.9,Partially Paid,2026-01-16,Finance Team B
INV873414,SO100353,CUST00270,2026-03-30,2026-03-30,140094.9,140094.9,0.0,Paid,2026-04-16,Finance Team A
INV794629,SO100354,CUST00252,2026-05-24,2026-07-08,9043.4,9043.4,0.0,Paid,2026-06-28,Cash Sales
INV798709,SO100356,CUST00253,2026-02-17,2026-02-24,11370.0,11370.0,0.0,Paid,2026-02-27,Regional Credit Officer
INV728237,SO100359,CUST00533,2026-04-29,2026-04-29,49342.14,49342.14,0.0,Paid,2026-05-15,Regional Credit Officer
INV772316,SO100360,CUST00100,2026-04-25,2026-04-25,76800.0,76800.0,0.0,Paid,2026-04-28,Finance Team B
INV864753,SO100361,CUST00188,2026-05-06,2026-05-06,66940.0,66940.0,0.0,Paid,2026-05-15,Finance Team A
INV856828,SO100362,CUST00134,2026-03-31,2026-03-31,37760.0,21051.22,16708.78,Partially Paid,2026-04-06,Finance Team B
INV824524,SO100364,CUST00426,2026-01-21,2026-01-21,40721.47,40721.47,0.0,Paid,2026-01-27,Finance Team A
INV773661,SO100365,CUST00514,2026-04-14,2026-05-14,88668.8,88668.8,0.0,Paid,2026-04-25,Finance Team B
INV711130,SO100366,CUST00188,2026-01-11,2026-01-11,55467.31,0,55467.31,Unpaid,,Regional Credit Officer
INV796594,SO100367,CUST00374,2026-02-16,2026-03-02,34398.0,34398.0,0.0,Paid,2026-03-05,Cash Sales
INV761997,SO100368,CUST00384,2026-04-18,2026-04-18,169219.15,117412.38,51806.77,Partially Paid,2026-04-23,Cash Sales
INV733199,SO100370,CUST00212,2026-03-14,2026-03-14,263031.08,19537.22,243493.86,Overdue,2026-03-29,Cash Sales
INV786004,SO100372,CUST00555,2026-02-14,2026-02-14,1132058.4,1132058.4,0.0,Paid,2026-02-17,Cash Sales
INV808690,SO100373,CUST00300,2026-01-14,2026-01-14,249004.8,0,249004.8,Unpaid,,Finance Team B
INV752981,SO100374,CUST00124,2026-03-07,2026-04-06,94081.03,0,94081.03,Unpaid,,Regional Credit Officer
INV799926,SO100377,CUST00369,2026-01-13,2026-01-13,119956.33,119956.33,0.0,Paid,2026-01-31,Regional Credit Officer
INV873450,SO100378,CUST00312,2026-01-26,2026-01-26,52808.4,52808.4,0.0,Paid,2026-01-29,Finance Team B
INV783690,SO100379,CUSTX79426,2026-01-16,2026-02-15,54746.31,31398.14,23348.17,Partially Paid,2026-02-15,Finance Team A
INV829681,SO100381,CUST00195,2026-03-31,2026-03-31,12920.0,0,12920.0,Unpaid,,Regional Credit Officer
INV732199,SO100383,CUST00250,2026-04-27,2026-05-11,116444.6,116444.6,0.0,Paid,2026-05-27,Finance Team B
INV891880,SO100384,CUST00212,2026-01-07,2026-01-07,22668.8,4976.62,17692.18,Overdue,2026-01-26,Regional Credit Officer
INV780036,SO100385,CUST_DUP012,2026-04-12,2026-05-12,41798.4,41798.4,0.0,Paid,2026-04-20,Cash Sales
INV729220,SO100386,CUST00150,2026-01-29,2026-01-29,8928.0,0,8928.0,Unpaid,,Regional Credit Officer
INV847552,SO100387,CUST00363,2026-05-19,2026-05-19,101069.6,101069.6,0.0,Paid,2026-05-21,Cash Sales
INV748725,SO100388,CUST00179,2026-02-27,2026-02-27,4656.0,4656.0,0.0,Paid,2026-03-16,Finance Team A
INV857149,SO100389,CUST00412,2026-03-13,2026-04-12,39501.0,39501.0,0.0,Paid,2026-03-16,Finance Team B
INV859964,SO100390,CUST00014,2026-05-02,2026-06-01,163941.04,163941.04,0.0,Paid,2026-05-11,Regional Credit Officer
INV777707,SO100391,CUST00587,2026-01-05,2026-02-04,1933601.01,1933601.01,0.0,Paid,2026-02-16,Finance Team B
INV818586,SO100393,CUST00482,2026-03-10,2026-03-10,14797.68,0,14797.68,Unpaid,,Finance Team B
INV799398,SO100395,CUST00433,2026-05-13,2026-05-27,81225.53,81225.53,0.0,Paid,2026-05-17,Cash Sales
INV808485,SO100396,CUST00443,2026-01-27,2026-01-27,61455.48,61455.48,0.0,Paid,2026-01-29,Regional Credit Officer
INV866769,SO100398,CUST00261,2026-03-24,2026-03-24,20518.8,20518.8,0.0,Paid,2026-03-26,Regional Credit Officer
INV801670,SO100399,CUST00187,2026-04-03,2026-04-10,47902.4,47902.4,0.0,Paid,2026-04-09,Finance Team B
INV708332,SO100401,CUST00108,2026-04-07,2026-04-07,36073.8,36073.8,0.0,Paid,2026-04-23,Regional Credit Officer
INV883040,SO100402,CUST00253,2026-03-21,2026-03-28,38491.2,38491.2,0.0,Paid,2026-03-27,Finance Team B
INV779475,SO100406,CUST00371,2026-04-06,2026-04-06,43187.85,43187.85,0.0,Paid,2026-04-14,Regional Credit Officer
INV890550,SO100407,CUST00086,2026-05-02,2026-05-02,55700.0,0,55700.0,Unpaid,,Regional Credit Officer
INV892381,SO100408,CUST00073,2026-04-24,2026-04-24,178432.83,133152.22,45280.61,Partially Paid,2026-05-12,Regional Credit Officer
INV894725,SO100409,CUST00333,2026-03-18,2026-03-18,26657.12,26657.12,0.0,Paid,2026-03-25,Finance Team B
INV719751,SO100410,CUST00330,2026-04-08,2026-04-08,52399.2,3446.35,48952.85,Overdue,2026-04-16,Cash Sales
INV725514,SO100411,CUST00459,2026-04-08,2026-04-15,47300.57,12537.43,34763.14,Partially Paid,2026-04-14,Finance Team B
INV773511,SO100412,CUST00420,2026-03-16,2026-03-16,126987.14,126987.14,0.0,Paid,2026-03-23,Cash Sales
INV751231,SO100414,CUST00055,2026-05-18,2026-06-17,181256.43,0,181256.43,Unpaid,,Finance Team A
INV870842,SO100415,CUST00160,2026-01-29,2026-01-29,105642.0,105642.0,0.0,Paid,2026-02-08,Finance Team B
INV713284,SO100416,CUST_DUP021,2026-03-27,2026-04-03,42622.44,42622.44,0.0,Paid,2026-04-17,Regional Credit Officer
INV757871,SO100417,CUST00367,2026-02-27,2026-03-29,119881.75,119881.75,0.0,Paid,2026-02-28,Finance Team A
INV722880,SO100418,CUST00046,2026-01-08,2026-01-08,30287.86,8821.19,21466.67,Overdue,2026-01-26,Finance Team B
INV899593,SO100420,CUST00570,2026-05-21,2026-05-28,116655.0,116655.0,0.0,Paid,2026-06-10,Cash Sales
INV814335,SO100421,CUST00455,2026-01-27,2026-02-26,108108.97,0,108108.97,Unpaid,,Regional Credit Officer
INV769696,SO100422,CUST00291,2026-04-25,2026-05-02,77151.1,54350.32,22800.78,Partially Paid,2026-05-02,Cash Sales
INV764868,SO100423,CUST00547,2026-01-26,2026-01-26,41655.22,0,41655.22,Unpaid,,Finance Team B
INV739825,SO100424,CUST00587,2026-04-07,2026-05-07,476399.0,476399.0,0.0,Paid,2026-04-22,Regional Credit Officer
INV788292,SO100427,CUST00131,2026-01-02,2026-01-02,30860.0,0,30860.0,Unpaid,,Regional Credit Officer
INV755166,SO100428,CUST00204,2026-02-03,2026-03-05,20176.0,0,20176.0,Unpaid,,Cash Sales
INV881644,SO100429,CUST00087,2026-03-25,2026-03-25,41555.2,0,41555.2,Unpaid,,Finance Team A
INV714717,SO100430,CUST_DUP026,2026-05-12,2026-05-12,31204.8,0,31204.8,Unpaid,,Finance Team A
INV712488,SO100431,CUST00595,2026-05-11,2026-05-11,10500.0,0,10500.0,,,Finance Team A
INV724255,SO100432,CUST00409,2026-05-27,2026-05-27,230297.2,31805.43,198491.77,Overdue,2026-06-03,Finance Team A
INV709313,SO100433,CUST00469,2026-04-18,2026-04-18,198317.0,198317.0,0.0,Paid,2026-05-04,Regional Credit Officer
INV838554,SO100436,CUST00208,2026-05-16,2026-05-23,47390.0,47390.0,0.0,Paid,2026-05-20,Cash Sales
INV803022,SO100437,CUST00423,2026-01-13,2026-01-13,149336.18,149336.18,0.0,Paid,2026-01-30,Regional Credit Officer
INV701027,SO100438,CUST00410,2026-05-06,2026-05-06,5820.0,4762.73,1057.27,Partially Paid,2026-05-23,Finance Team B
INV800595,SO100442,CUST00021,2026-04-10,2026-04-10,272135.22,85207.74,186927.48,Partially Paid,2026-04-26,Cash Sales
INV797721,SO100444,CUST00457,2026-01-27,2026-02-03,126146.46,126146.46,0.0,Paid,2026-02-21,Cash Sales
INV880038,SO100445,CUST00079,2026-03-14,2026-03-14,131530.92,131530.92,0.0,Paid,2026-03-15,Regional Credit Officer
INV791696,SO100446,CUST00364,2026-04-10,2026-05-10,231643.16,231643.16,0.0,Paid,2026-04-22,Finance Team A
INV855886,SO100447,CUST00226,2026-01-16,2026-01-16,76461.94,0,76461.94,Unpaid,,Cash Sales
INV734512,SO100448,CUST00240,2026-04-27,2026-06-11,107541.0,0,107541.0,Unpaid,,Cash Sales
INV855465,SO100449,CUST00109,2026-03-06,2026-03-20,98954.4,0,98954.4,Unpaid,,Regional Credit Officer
INV755640,SO100450,CUST00433,2026-03-17,2026-03-31,85043.5,60062.37,24981.13,Partially Paid,2026-03-22,Finance Team B
INV829319,SO100451,CUST00103,2026-04-02,2026-04-09,65195.98,65195.98,0.0,Paid,2026-04-13,Regional Credit Officer
INV739112,SO100452,CUST00177,2026-04-06,2026-04-06,95706.51,95706.51,0.0,Paid,2026-04-23,Regional Credit Officer
INV751657,SO100453,CUST00448,2026-03-02,2026-04-01,105195.3,23789.07,81406.23,Overdue,2026-04-05,Cash Sales
INV833803,SO100454,CUST00181,2026-03-01,2026-03-15,151704.4,5773.22,145931.18,Overdue,2026-03-26,Finance Team B
INV709723,SO100456,CUST00002,2026-05-25,2026-05-25,63013.68,63013.68,0.0,Paid,2026-06-13,Regional Credit Officer
INV799397,SO100457,CUST00385,2026-02-17,2026-02-17,18595.2,18595.2,0.0,Paid,2026-02-26,Finance Team B
INV710154,SO100458,CUST00558,2026-05-23,2026-05-23,46510.0,31084.75,15425.25,Partially Paid,2026-05-25,Finance Team A
INV722133,SO100459,CUST00033,2026-05-25,2026-05-25,131238.4,0,131238.4,,,Finance Team A
INV833365,SO100461,CUST00275,2026-03-10,2026-03-17,490014.37,250484.86,239529.51,Partially Paid,2026-03-24,Finance Team B
INV767206,SO100462,CUST00083,2026-04-11,2026-04-11,74556.0,58126.07,16429.93,Partially Paid,2026-04-11,Cash Sales
INV840223,SO100464,CUST00372,2026-02-26,2026-02-26,154941.69,0,154941.69,Unpaid,,Cash Sales
INV828077,SO100465,CUST00443,2026-04-07,2026-04-07,60724.0,0,60724.0,Unpaid,,Regional Credit Officer
INV729244,SO100467,CUST00419,2026-03-01,2026-04-15,59109.84,2744.23,56365.61,Overdue,2026-03-08,Finance Team B
INV835884,SO100469,CUST00015,2026-03-20,2026-04-03,42380.0,0,42380.0,,,Regional Credit Officer
INV746471,SO100470,CUST00096,2026-02-13,2026-02-20,68919.0,68919.0,0.0,Paid,2026-03-09,Regional Credit Officer
INV795440,SO100471,CUST00484,2026-03-19,2026-04-18,26955.0,26955.0,0.0,Paid,2026-04-12,Cash Sales
INV767475,SO100472,CUST00164,2026-04-12,2026-05-12,28124.46,28124.46,0.0,Paid,2026-04-20,Finance Team B
INV804425,SO100473,CUST00486,2026-05-24,2026-07-08,14519.25,14519.25,0.0,Paid,2026-06-14,Finance Team A
INV784739,SO100474,CUST_DUP035,2026-03-15,2026-03-15,11220.0,11220.0,0.0,Paid,2026-03-27,Regional Credit Officer
INV734652,SO100475,CUST00421,2026-03-23,2026-04-06,83923.5,0,83923.5,Unpaid,,Finance Team B
INV879502,SO100476,CUST00034,2026-04-05,2026-04-05,23468.42,0,23468.42,,,Regional Credit Officer
INV756886,SO100477,CUST00069,2026-01-22,2026-01-22,792278.0,0,792278.0,Unpaid,,Finance Team A
INV785089,SO100478,CUST00314,2026-01-29,2026-01-29,75035.77,75035.77,0.0,Paid,2026-02-16,Cash Sales
INV729359,SO100479,CUST_DUP021,2026-02-22,2026-03-01,320186.4,11123.95,309062.45,Overdue,2026-03-03,Cash Sales
INV790165,SO100480,CUST_DUP019,2026-01-07,2026-01-14,222711.8,222711.8,0.0,Paid,2026-01-16,Regional Credit Officer
INV819395,SO100481,CUST00536,2026-01-31,2026-02-07,157500.0,157500.0,0.0,Paid,2026-02-10,Regional Credit Officer
INV881483,SO100483,CUST00284,2026-03-29,2026-04-12,350784.0,350784.0,0.0,Paid,2026-04-28,Finance Team B
INV824791,SO100485,CUST00179,2026-06-07,2026-06-07,130847.4,130847.4,0.0,Paid,2026-06-17,Regional Credit Officer
INV801792,SO100487,CUST00451,2026-01-04,2026-01-04,134100.0,52663.72,81436.28,Partially Paid,2026-01-23,Finance Team A
INV792659,SO100488,CUST00191,2026-04-20,2026-04-27,70243.7,0,70243.7,Unpaid,,Regional Credit Officer
INV785798,SO100490,CUST00538,2026-02-15,2026-03-01,35804.03,35804.03,0.0,Paid,2026-02-21,Finance Team A
INV774104,SO100491,CUST00598,2026-06-01,2026-06-15,50305.96,0,50305.96,Unpaid,,Finance Team B
INV866761,SO100492,CUST00014,2026-04-22,2026-05-22,185398.1,185398.1,0.0,Paid,2026-06-01,Finance Team A
INV843450,SO100493,CUST00360,2026-04-10,2026-04-17,6585.6,6585.6,0.0,Paid,2026-04-28,Cash Sales
INV713805,SO100494,CUST00018,2026-05-14,2026-05-14,91276.17,91276.17,0.0,Paid,2026-05-24,Regional Credit Officer
INV876738,SO100495,CUST00165,2026-03-18,2026-03-25,131735.04,85059.62,46675.42,Partially Paid,2026-04-01,Regional Credit Officer
INV793280,SO100496,CUST00320,2026-02-07,2026-02-07,428544.0,0,428544.0,,,Cash Sales
INV865488,SO100497,CUST00194,2026-03-22,2026-04-21,50010.0,50010.0,0.0,Paid,2026-04-16,Finance Team A
INV755826,SO100498,CUST00015,2026-01-10,2026-01-24,106773.52,106773.52,0.0,Paid,2026-02-08,Cash Sales
INV843045,SO100500,CUST00554,2026-03-28,2026-03-28,9999.0,9999.0,0.0,Paid,2026-04-03,Regional Credit Officer
INV714286,SO100501,CUST00600,2026-03-25,2026-03-25,44976.56,0,44976.56,Unpaid,,Finance Team B
INV834893,SO100503,CUST00497,2026-05-22,2026-05-22,295107.32,136031.18,159076.14,Partially Paid,2026-05-28,Regional Credit Officer
INV848810,SO100504,CUST00569,2026-05-09,2026-05-23,183431.11,183431.11,0.0,Paid,2026-05-16,Regional Credit Officer
INV870646,SO100505,CUST00467,2026-03-25,2026-03-25,34189.19,23306.06,10883.13,Partially Paid,2026-04-09,Finance Team A
INV716055,SO100506,CUST00271,2026-05-19,2026-05-26,256836.0,0,256836.0,Unpaid,,Cash Sales
INV855877,SO100509,CUST00497,2026-03-22,2026-03-22,570614.0,460367.05,110246.95,Partially Paid,2026-03-26,Finance Team B
INV872983,SO100510,CUST00174,2026-02-13,2026-02-13,91470.2,3051.13,88419.07,Overdue,2026-02-17,Regional Credit Officer
INV754257,SO100511,CUST00592,2026-04-29,2026-04-29,891525.6,891525.6,0.0,Paid,2026-05-04,Finance Team A
INV700480,SO100512,CUST00196,2026-02-15,2026-02-15,424540.95,424540.95,0.0,Paid,2026-02-27,Regional Credit Officer
INV876352,SO100513,CUST00482,2026-01-28,2026-01-28,179953.85,179953.85,0.0,Paid,2026-02-04,Finance Team B
INV873002,SO100514,CUST00027,2026-06-04,2026-06-18,194554.45,0,194554.45,Unpaid,,Finance Team A
INV753148,SO100515,CUST00196,2026-01-22,2026-01-22,592155.29,87622.82,504532.47,Overdue,2026-02-09,Finance Team B
INV778187,SO100516,CUST00274,2026-03-30,2026-03-30,139778.97,139778.97,0.0,Paid,2026-04-09,Finance Team A
INV763075,SO100517,CUST00272,2026-05-02,2026-05-02,190459.73,94430.38,96029.35,Partially Paid,2026-05-03,Regional Credit Officer
INV870715,SO100520,CUST00576,2026-05-04,2026-05-04,905786.79,905786.79,0.0,Paid,2026-05-12,Cash Sales
INV842678,SO100521,CUST00038,2026-01-17,2026-01-17,1550597.04,1550597.04,0.0,Paid,2026-01-22,Finance Team B
INV860080,SO100522,CUST00182,2026-05-29,2026-05-29,18676.44,18676.44,0.0,Paid,2026-06-03,Cash Sales
INV786046,SO100523,CUST00147,2026-03-05,2026-03-05,5155.0,0,5155.0,Unpaid,,Finance Team B
INV846846,SO100524,CUST00455,2026-03-30,2026-04-29,95818.2,95818.2,0.0,Paid,2026-04-20,Regional Credit Officer
INV737920,SO100525,CUST00064,2026-03-01,2026-03-01,9636.0,0,9636.0,Unpaid,,Finance Team B
