target_month,sales_rep_id,region,state,territory,category,target_cases,target_value
2026-02-01,SR0011,Lagos Region,Lagos,Yaba Route 1,Malt Drink,183,679800
2026-02-01,SR0011,Lagos Region,Lagos,Yaba Route 1,Mixer,54,168900
2026-02-01,SR0011,Lagos Region,Lagos,Yaba Route 1,Tea Drink,133,471800
2026-02-01,SR0011,Lagos Region,Lagos,Yaba Route 1,Water,247,486200
2026-03-01,SR0011,Lagos Region,Lagos,Yaba Route 1,Carbonated Soft Drink,827,2889700
2026-03-01,SR0011,Lagos Region,Lagos,Yaba Route 1,Energy Drink,100,449000
2026-03-01,SR0011,Lagos Region,Lagos,Yaba Route 1,Malt Drink,194,720700
2026-03-01,SR0011,Lagos Region,Lagos,Yaba Route 1,Mixer,31,97000
2026-03-01,SR0011,Lagos Region,Lagos,Yaba Route 1,Tea Drink,124,439900
2026-03-01,SR0011,Lagos Region,Lagos,Yaba Route 1,Water,234,460600
2026-04-01,SR0011,Lagos Region,Lagos,Yaba Route 1,Carbonated Soft Drink,564,1970800
2026-04-01,SR0011,Lagos Region,Lagos,Yaba Route 1,Energy Drink,187,839600
2026-04-01,SR0011,Lagos Region,Lagos,Yaba Route 1,Malt Drink,212,787600
2026-04-01,SR0011,Lagos Region,Lagos,Yaba Route 1,Mixer,62,193900
2026-04-01,SR0011,Lagos Region,Lagos,Yaba Route 1,Tea Drink,107,379600
2026-04-01,SR0011,Lagos Region,Lagos,Yaba Route 1,Water,244,480300
2026-05-01,SR0011,Lagos Region,Lagos,Yaba Route 1,Carbonated Soft Drink,836,2921200
2026-05-01,SR0011,Lagos Region,Lagos,Yaba Route 1,Energy Drink,139,624100
2026-05-01,SR0011,Lagos Region,Lagos,Yaba Route 1,Malt Drink,151,561000
2026-05-01,SR0011,Lagos Region,Lagos,Yaba Route 1,Mixer,41,128200
2026-05-01,SR0011,Lagos Region,Lagos,Yaba Route 1,Tea Drink,93,329900
2026-05-01,SR0011,Lagos Region,Lagos,Yaba Route 1,Water,402,791300
2026-01-01,SR0012,Lagos Region,Lagos,Yaba Route 2,Carbonated Soft Drink,674,2355100
2026-01-01,SR0012,Lagos Region,Lagos,Yaba Route 2,Energy Drink,87,390600
2026-01-01,SR0012,Lagos Region,Lagos,Yaba Route 2,Malt Drink,103,382600
2026-01-01,SR0012,Lagos Region,Lagos,Yaba Route 2,Mixer,40,125100
2026-01-01,SR0012,Lagos Region,Lagos,Yaba Route 2,Tea Drink,122,432800
2026-01-01,SR0012,Lagos Region,Lagos,Yaba Route 2,Water,230,452700
2026-02-01,SR0012,Lagos Region,Lagos,Yaba Route 2,Carbonated Soft Drink,774,2704500
2026-02-01,SR0012,Lagos Region,Lagos,Yaba Route 2,Energy Drink,135,606200
2026-02-01,SR0012,Lagos Region,Lagos,Yaba Route 2,Malt Drink,122,453200
2026-02-01,SR0012,Lagos Region,Lagos,Yaba Route 2,Mixer,50,156400
2026-02-01,SR0012,Lagos Region,Lagos,Yaba Route 2,Tea Drink,88,312200
2026-02-01,SR0012,Lagos Region,Lagos,Yaba Route 2,Water,232,456700
2026-03-01,SR0012,Lagos Region,Lagos,Yaba Route 2,Carbonated Soft Drink,634,2215400
2026-03-01,SR0012,Lagos Region,Lagos,Yaba Route 2,Energy Drink,94,422100
2026-03-01,SR0012,Lagos Region,Lagos,Yaba Route 2,Malt Drink,121,449500
2026-03-01,SR0012,Lagos Region,Lagos,Yaba Route 2,Mixer,53,165800
2026-03-01,SR0012,Lagos Region,Lagos,Yaba Route 2,Tea Drink,127,450500
2026-03-01,SR0012,Lagos Region,Lagos,Yaba Route 2,Water,239,470400
2026-04-01,SR0012,Lagos Region,Lagos,Yaba Route 2,Carbonated Soft Drink,699,2442500
2026-04-01,SR0012,Lagos Region,Lagos,Yaba Route 2,Energy Drink,96,431000
2026-04-01,SR0012,Lagos Region,Lagos,Yaba Route 2,Malt Drink,193,717000
2026-04-01,SR0012,Lagos Region,Lagos,Yaba Route 2,Mixer,50,156400
2026-04-01,SR0012,Lagos Region,Lagos,Yaba Route 2,Tea Drink,121,429200
2026-04-01,SR0012,Lagos Region,Lagos,Yaba Route 2,Water,331,651500
2026-05-01,SR0012,Lagos Region,Lagos,Yaba Route 2,Carbonated Soft Drink,536,1872900
2026-05-01,SR0012,Lagos Region,Lagos,Yaba Route 2,Energy Drink,104,467000
2026-05-01,SR0012,Lagos Region,Lagos,Yaba Route 2,Malt Drink,168,624100
2026-05-01,SR0012,Lagos Region,Lagos,Yaba Route 2,Mixer,51,159500
2026-05-01,SR0012,Lagos Region,Lagos,Yaba Route 2,Tea Drink,69,244800
2026-05-01,SR0012,Lagos Region,Lagos,Yaba Route 2,Water,374,736200
2026-01-01,SR0013,South South Region,Rivers,Port Harcourt Route 1,Carbonated Soft Drink,613,2142000
2026-01-01,SR0013,South South Region,Rivers,Port Harcourt Route 1,Energy Drink,124,556800
2026-01-01,SR0013,South South Region,Rivers,Port Harcourt Route 1,Malt Drink,88,326900
2026-01-01,SR0013,South South Region,Rivers,Port Harcourt Route 1,Mixer,21,65700
2026-01-01,SR0013,South South Region,Rivers,Port Harcourt Route 1,Tea Drink,75,266100
2026-01-01,SR0013,South South Region,Rivers,Port Harcourt Route 1,Water,180,354300
2026-02-01,SR0013,South South Region,Rivers,Port Harcourt Route 1,Carbonated Soft Drink,482,1684200
2026-02-01,SR0013,South South Region,Rivers,Port Harcourt Route 1,Energy Drink,93,417600
2026-02-01,SR0013,South South Region,Rivers,Port Harcourt Route 1,Malt Drink,104,386400
2026-02-01,SR0013,South South Region,Rivers,Port Harcourt Route 1,Mixer,41,128200
2026-02-01,SR0013,South South Region,Rivers,Port Harcourt Route 1,Tea Drink,96,340600
2026-02-01,SR0013,South South Region,Rivers,Port Harcourt Route 1,Water,291,572800
2026-03-01,SR0013,South South Region,Rivers,Port Harcourt Route 1,Carbonated Soft Drink,341,1191500
2026-03-01,SR0013,South South Region,Rivers,Port Harcourt Route 1,Energy Drink,100,449000
2026-03-01,SR0013,South South Region,Rivers,Port Harcourt Route 1,Malt Drink,140,520100
2026-03-01,SR0013,South South Region,Rivers,Port Harcourt Route 1,Mixer,23,71900
2026-03-01,SR0013,South South Region,Rivers,Port Harcourt Route 1,Tea Drink,107,379600
2026-03-01,SR0013,South South Region,Rivers,Port Harcourt Route 1,Water,293,576700
2026-04-01,SR0013,South South Region,Rivers,Port Harcourt Route 1,Carbonated Soft Drink,575,2009200
2026-04-01,SR0013,South South Region,Rivers,Port Harcourt Route 1,Energy Drink,75,336800
2026-04-01,SR0013,South South Region,Rivers,Port Harcourt Route 1,Malt Drink,150,557200
2026-04-01,SR0013,South South Region,Rivers,Port Harcourt Route 1,Mixer,23,71900
2026-04-01,SR0013,South South Region,Rivers,Port Harcourt Route 1,Tea Drink,73,259000
2026-04-01,SR0013,South South Region,Rivers,Port Harcourt Route 1,Water,230,452700
2026-05-01,SR0013,South South Region,Rivers,Port Harcourt Route 1,Carbonated Soft Drink,339,1184600
2026-05-01,SR0013,South South Region,Rivers,Port Harcourt Route 1,Energy Drink,75,336800
2026-05-01,SR0013,South South Region,Rivers,Port Harcourt Route 1,Malt Drink,97,360400
2026-05-01,SR0013,South South Region,Rivers,Port Harcourt Route 1,Mixer,27,84400
2026-05-01,SR0013,South South Region,Rivers,Port Harcourt Route 1,Tea Drink,101,358300
2026-05-01,SR0013,South South Region,Rivers,Port Harcourt Route 1,Water,201,395600
2026-01-01,SR0014,South South Region,Rivers,Port Harcourt Route 2,Carbonated Soft Drink,616,2152500
2026-01-01,SR0014,South South Region,Rivers,Port Harcourt Route 2,Energy Drink,164,736400
2026-01-01,SR0014,South South Region,Rivers,Port Harcourt Route 2,Malt Drink,169,627800
2026-01-01,SR0014,South South Region,Rivers,Port Harcourt Route 2,Mixer,37,115700
2026-01-01,SR0014,South South Region,Rivers,Port Harcourt Route 2,Tea Drink,161,571100
2026-01-01,SR0014,South South Region,Rivers,Port Harcourt Route 2,Water,364,716500
2026-02-01,SR0014,South South Region,Rivers,Port Harcourt Route 2,Carbonated Soft Drink,604,2110500
2026-02-01,SR0014,South South Region,Rivers,Port Harcourt Route 2,Energy Drink,168,754300
2026-02-01,SR0014,South South Region,Rivers,Port Harcourt Route 2,Malt Drink,221,821000
2026-02-01,SR0014,South South Region,Rivers,Port Harcourt Route 2,Mixer,42,131400
2026-02-01,SR0014,South South Region,Rivers,Port Harcourt Route 2,Tea Drink,88,312200
2026-02-01,SR0014,South South Region,Rivers,Port Harcourt Route 2,Water,266,523600
2026-03-01,SR0014,South South Region,Rivers,Port Harcourt Route 2,Carbonated Soft Drink,662,2313200
2026-03-01,SR0014,South South Region,Rivers,Port Harcourt Route 2,Energy Drink,162,727400
2026-03-01,SR0014,South South Region,Rivers,Port Harcourt Route 2,Malt Drink,232,861900
2026-03-01,SR0014,South South Region,Rivers,Port Harcourt Route 2,Mixer,53,165800
2026-03-01,SR0014,South South Region,Rivers,Port Harcourt Route 2,Tea Drink,100,354800
2026-03-01,SR0014,South South Region,Rivers,Port Harcourt Route 2,Water,334,657400
2026-04-01,SR0014,South South Region,Rivers,Port Harcourt Route 2,Carbonated Soft Drink,908,3172800
2026-04-01,SR0014,South South Region,Rivers,Port Harcourt Route 2,Energy Drink,182,817200
2026-04-01,SR0014,South South Region,Rivers,Port Harcourt Route 2,Malt Drink,191,709600
2026-04-01,SR0014,South South Region,Rivers,Port Harcourt Route 2,Mixer,51,159500
2026-04-01,SR0014,South South Region,Rivers,Port Harcourt Route 2,Tea Drink,155,549900
2026-04-01,SR0014,South South Region,Rivers,Port Harcourt Route 2,Water,258,507800
2026-05-01,SR0014,South South Region,Rivers,Port Harcourt Route 2,Carbonated Soft Drink,543,1897400
2026-05-01,SR0014,South South Region,Rivers,Port Harcourt Route 2,Energy Drink,141,633100
2026-05-01,SR0014,South South Region,Rivers,Port Harcourt Route 2,Malt Drink,221,821000
2026-05-01,SR0014,South South Region,Rivers,Port Harcourt Route 2,Mixer,62,193900
2026-05-01,SR0014,South South Region,Rivers,Port Harcourt Route 2,Tea Drink,149,528600
2026-05-01,SR0014,South South Region,Rivers,Port Harcourt Route 2,Water,308,606200
2026-01-01,SR0015,South South Region,Rivers,Rumuokuta Route 1,Carbonated Soft Drink,847,2959600
2026-01-01,SR0015,South South Region,Rivers,Rumuokuta Route 1,Energy Drink,115,516400
2026-01-01,SR0015,South South Region,Rivers,Rumuokuta Route 1,Malt Drink,231,858200
2026-01-01,SR0015,South South Region,Rivers,Rumuokuta Route 1,Mixer,48,150100
2026-01-01,SR0015,South South Region,Rivers,Rumuokuta Route 1,Tea Drink,118,418600
2026-01-01,SR0015,South South Region,Rivers,Rumuokuta Route 1,Water,264,519600
2026-02-01,SR0015,South South Region,Rivers,Rumuokuta Route 1,Carbonated Soft Drink,959,3351000
2026-02-01,SR0015,South South Region,Rivers,Rumuokuta Route 1,Energy Drink,188,844100
2026-02-01,SR0015,South South Region,Rivers,Rumuokuta Route 1,Malt Drink,204,757900
2026-02-01,SR0015,South South Region,Rivers,Rumuokuta Route 1,Mixer,57,178300
2026-02-01,SR0015,South South Region,Rivers,Rumuokuta Route 1,Tea Drink,108,383100
2026-02-01,SR0015,South South Region,Rivers,Rumuokuta Route 1,Water,346,681000
2026-03-01,SR0015,South South Region,Rivers,Rumuokuta Route 1,Carbonated Soft Drink,543,1897400
2026-03-01,SR0015,South South Region,Rivers,Rumuokuta Route 1,Energy Drink,120,538800
2026-03-01,SR0015,South South Region,Rivers,Rumuokuta Route 1,Malt Drink,155,575800
2026-03-01,SR0015,South South Region,Rivers,Rumuokuta Route 1,Mixer,32,100100
2026-03-01,SR0015,South South Region,Rivers,Rumuokuta Route 1,Tea Drink,159,564100
2026-03-01,SR0015,South South Region,Rivers,Rumuokuta Route 1,Water,417,820800
2026-04-01,SR0015,South South Region,Rivers,Rumuokuta Route 1,Carbonated Soft Drink,528,1845000
2026-04-01,SR0015,South South Region,Rivers,Rumuokuta Route 1,Energy Drink,134,601700
2026-04-01,SR0015,South South Region,Rivers,Rumuokuta Route 1,Malt Drink,143,531200
2026-04-01,SR0015,South South Region,Rivers,Rumuokuta Route 1,Mixer,33,103200
2026-04-01,SR0015,South South Region,Rivers,Rumuokuta Route 1,Tea Drink,123,436300
2026-04-01,SR0015,South South Region,Rivers,Rumuokuta Route 1,Water,280,551100
2026-05-01,SR0015,South South Region,Rivers,Rumuokuta Route 1,Carbonated Soft Drink,612,2138500
2026-05-01,SR0015,South South Region,Rivers,Rumuokuta Route 1,Energy Drink,153,687000
2026-05-01,SR0015,South South Region,Rivers,Rumuokuta Route 1,Malt Drink,127,471800
2026-05-01,SR0015,South South Region,Rivers,Rumuokuta Route 1,Mixer,38,118800
2026-05-01,SR0015,South South Region,Rivers,Rumuokuta Route 1,Tea Drink,141,500200
2026-05-01,SR0015,South South Region,Rivers,Rumuokuta Route 1,Water,326,641700
2026-01-01,SR0016,South South Region,Rivers,Rumuokuta Route 2,Carbonated Soft Drink,725,2533300
2026-01-01,SR0016,South South Region,Rivers,Rumuokuta Route 2,Energy Drink,142,637600
2026-01-01,SR0016,South South Region,Rivers,Rumuokuta Route 2,Malt Drink,172,639000
2026-01-01,SR0016,South South Region,Rivers,Rumuokuta Route 2,Mixer,37,115700
2026-01-01,SR0016,South South Region,Rivers,Rumuokuta Route 2,Tea Drink,130,461200
2026-01-01,SR0016,South South Region,Rivers,Rumuokuta Route 2,Water,332,653500
2026-02-01,SR0016,South South Region,Rivers,Rumuokuta Route 2,Carbonated Soft Drink,900,3144800
2026-02-01,SR0016,South South Region,Rivers,Rumuokuta Route 2,Energy Drink,138,619600
2026-02-01,SR0016,South South Region,Rivers,Rumuokuta Route 2,Malt Drink,190,705800
2026-02-01,SR0016,South South Region,Rivers,Rumuokuta Route 2,Mixer,58,181400
2026-02-01,SR0016,South South Region,Rivers,Rumuokuta Route 2,Tea Drink,135,478900
2026-02-01,SR0016,South South Region,Rivers,Rumuokuta Route 2,Water,295,580700
2026-03-01,SR0016,South South Region,Rivers,Rumuokuta Route 2,Carbonated Soft Drink,773,2701100
2026-03-01,SR0016,South South Region,Rivers,Rumuokuta Route 2,Energy Drink,116,520800
2026-03-01,SR0016,South South Region,Rivers,Rumuokuta Route 2,Malt Drink,182,676100
2026-03-01,SR0016,South South Region,Rivers,Rumuokuta Route 2,Mixer,54,168900
2026-03-01,SR0016,South South Region,Rivers,Rumuokuta Route 2,Tea Drink,107,379600
2026-03-01,SR0016,South South Region,Rivers,Rumuokuta Route 2,Water,383,753900
2026-04-01,SR0016,South South Region,Rivers,Rumuokuta Route 2,Carbonated Soft Drink,644,2250300
2026-04-01,SR0016,South South Region,Rivers,Rumuokuta Route 2,Energy Drink,116,520800
2026-04-01,SR0016,South South Region,Rivers,Rumuokuta Route 2,Malt Drink,218,809900
2026-04-01,SR0016,South South Region,Rivers,Rumuokuta Route 2,Mixer,59,184500
2026-04-01,SR0016,South South Region,Rivers,Rumuokuta Route 2,Tea Drink,141,500200
2026-04-01,SR0016,South South Region,Rivers,Rumuokuta Route 2,Water,447,879800
2026-05-01,SR0016,South South Region,Rivers,Rumuokuta Route 2,Carbonated Soft Drink,879,3071400
2026-05-01,SR0016,South South Region,Rivers,Rumuokuta Route 2,Energy Drink,169,758800
2026-05-01,SR0016,South South Region,Rivers,Rumuokuta Route 2,Malt Drink,124,460700
2026-05-01,SR0016,South South Region,Rivers,Rumuokuta Route 2,Mixer,36,112600
2026-05-01,SR0016,South South Region,Rivers,Rumuokuta Route 2,Tea Drink,157,557000
2026-05-01,SR0016,South South Region,Rivers,Rumuokuta Route 2,Water,268,527500
2026-01-01,SR0017,South South Region,Rivers,Trans-Amadi Route 1,Carbonated Soft Drink,917,3204200
2026-01-01,SR0017,South South Region,Rivers,Trans-Amadi Route 1,Energy Drink,101,453500
2026-01-01,SR0017,South South Region,Rivers,Trans-Amadi Route 1,Malt Drink,176,653800
2026-01-01,SR0017,South South Region,Rivers,Trans-Amadi Route 1,Mixer,58,181400
2026-01-01,SR0017,South South Region,Rivers,Trans-Amadi Route 1,Tea Drink,128,454100
2026-01-01,SR0017,South South Region,Rivers,Trans-Amadi Route 1,Water,321,631800
2026-02-01,SR0017,South South Region,Rivers,Trans-Amadi Route 1,Carbonated Soft Drink,920,3214700
2026-02-01,SR0017,South South Region,Rivers,Trans-Amadi Route 1,Energy Drink,105,471400
2026-02-01,SR0017,South South Region,Rivers,Trans-Amadi Route 1,Malt Drink,214,795000
2026-02-01,SR0017,South South Region,Rivers,Trans-Amadi Route 1,Mixer,47,147000
2026-02-01,SR0017,South South Region,Rivers,Trans-Amadi Route 1,Tea Drink,83,294400
2026-02-01,SR0017,South South Region,Rivers,Trans-Amadi Route 1,Water,278,547200
2026-03-01,SR0017,South South Region,Rivers,Trans-Amadi Route 1,Carbonated Soft Drink,837,2924700
2026-03-01,SR0017,South South Region,Rivers,Trans-Amadi Route 1,Energy Drink,112,502900
2026-03-01,SR0017,South South Region,Rivers,Trans-Amadi Route 1,Malt Drink,213,791300
2026-03-01,SR0017,South South Region,Rivers,Trans-Amadi Route 1,Mixer,64,200200
2026-03-01,SR0017,South South Region,Rivers,Trans-Amadi Route 1,Tea Drink,154,546300
2026-03-01,SR0017,South South Region,Rivers,Trans-Amadi Route 1,Water,285,561000
2026-04-01,SR0017,South South Region,Rivers,Trans-Amadi Route 1,Carbonated Soft Drink,702,2453000
2026-04-01,SR0017,South South Region,Rivers,Trans-Amadi Route 1,Energy Drink,102,458000
2026-04-01,SR0017,South South Region,Rivers,Trans-Amadi Route 1,Malt Drink,235,873000
2026-04-01,SR0017,South South Region,Rivers,Trans-Amadi Route 1,Mixer,46,143900
2026-04-01,SR0017,South South Region,Rivers,Trans-Amadi Route 1,Tea Drink,145,514400
2026-04-01,SR0017,South South Region,Rivers,Trans-Amadi Route 1,Water,395,777500
2026-05-01,SR0017,South South Region,Rivers,Trans-Amadi Route 1,Carbonated Soft Drink,513,1792600
2026-05-01,SR0017,South South Region,Rivers,Trans-Amadi Route 1,Energy Drink,178,799200
2026-05-01,SR0017,South South Region,Rivers,Trans-Amadi Route 1,Malt Drink,158,587000
2026-05-01,SR0017,South South Region,Rivers,Trans-Amadi Route 1,Mixer,47,147000
2026-05-01,SR0017,South South Region,Rivers,Trans-Amadi Route 1,Tea Drink,90,319300
2026-05-01,SR0017,South South Region,Rivers,Trans-Amadi Route 1,Water,442,870000
2026-01-01,SR0018,South South Region,Rivers,Trans-Amadi Route 2,Carbonated Soft Drink,354,1237000
2026-01-01,SR0018,South South Region,Rivers,Trans-Amadi Route 2,Energy Drink,70,314300
2026-01-01,SR0018,South South Region,Rivers,Trans-Amadi Route 2,Malt Drink,151,561000
2026-01-01,SR0018,South South Region,Rivers,Trans-Amadi Route 2,Mixer,25,78200
2026-01-01,SR0018,South South Region,Rivers,Trans-Amadi Route 2,Tea Drink,86,305100
2026-01-01,SR0018,South South Region,Rivers,Trans-Amadi Route 2,Water,259,509800
2026-02-01,SR0018,South South Region,Rivers,Trans-Amadi Route 2,Carbonated Soft Drink,415,1450100
2026-02-01,SR0018,South South Region,Rivers,Trans-Amadi Route 2,Energy Drink,109,489400
2026-02-01,SR0018,South South Region,Rivers,Trans-Amadi Route 2,Malt Drink,151,561000
2026-02-01,SR0018,South South Region,Rivers,Trans-Amadi Route 2,Mixer,34,106300
2026-02-01,SR0018,South South Region,Rivers,Trans-Amadi Route 2,Tea Drink,58,205800
2026-02-01,SR0018,South South Region,Rivers,Trans-Amadi Route 2,Water,223,438900
2026-03-01,SR0018,South South Region,Rivers,Trans-Amadi Route 2,Carbonated Soft Drink,482,1684200
2026-03-01,SR0018,South South Region,Rivers,Trans-Amadi Route 2,Energy Drink,128,574700
2026-03-01,SR0018,South South Region,Rivers,Trans-Amadi Route 2,Malt Drink,97,360400
2026-03-01,SR0018,South South Region,Rivers,Trans-Amadi Route 2,Mixer,29,90700
2026-03-01,SR0018,South South Region,Rivers,Trans-Amadi Route 2,Tea Drink,102,361800
2026-03-01,SR0018,South South Region,Rivers,Trans-Amadi Route 2,Water,212,417300
2026-04-01,SR0018,South South Region,Rivers,Trans-Amadi Route 2,Carbonated Soft Drink,346,1209000
2026-04-01,SR0018,South South Region,Rivers,Trans-Amadi Route 2,Energy Drink,92,413100
2026-04-01,SR0018,South South Region,Rivers,Trans-Amadi Route 2,Malt Drink,149,553500
2026-04-01,SR0018,South South Region,Rivers,Trans-Amadi Route 2,Mixer,29,90700
2026-04-01,SR0018,South South Region,Rivers,Trans-Amadi Route 2,Tea Drink,105,372500
2026-04-01,SR0018,South South Region,Rivers,Trans-Amadi Route 2,Water,268,527500
2026-05-01,SR0018,South South Region,Rivers,Trans-Amadi Route 2,Carbonated Soft Drink,363,1268400
2026-05-01,SR0018,South South Region,Rivers,Trans-Amadi Route 2,Energy Drink,62,278400
2026-05-01,SR0018,South South Region,Rivers,Trans-Amadi Route 2,Malt Drink,89,330600
2026-05-01,SR0018,South South Region,Rivers,Trans-Amadi Route 2,Mixer,39,122000
2026-05-01,SR0018,South South Region,Rivers,Trans-Amadi Route 2,Tea Drink,102,361800
2026-05-01,SR0018,South South Region,Rivers,Trans-Amadi Route 2,Water,171,336600
2026-01-01,SR0019,South South Region,Rivers,Eleme Route 1,Carbonated Soft Drink,589,2058100
2026-01-01,SR0019,South South Region,Rivers,Eleme Route 1,Energy Drink,120,538800
2026-01-01,SR0019,South South Region,Rivers,Eleme Route 1,Malt Drink,143,531200
2026-01-01,SR0019,South South Region,Rivers,Eleme Route 1,Mixer,21,65700
2026-01-01,SR0019,South South Region,Rivers,Eleme Route 1,Tea Drink,76,269600
2026-01-01,SR0019,South South Region,Rivers,Eleme Route 1,Water,224,440900
2026-02-01,SR0019,South South Region,Rivers,Eleme Route 1,Carbonated Soft Drink,410,1432600
2026-02-01,SR0019,South South Region,Rivers,Eleme Route 1,Energy Drink,69,309800
2026-02-01,SR0019,South South Region,Rivers,Eleme Route 1,Malt Drink,91,338100
2026-02-01,SR0019,South South Region,Rivers,Eleme Route 1,Mixer,42,131400
2026-02-01,SR0019,South South Region,Rivers,Eleme Route 1,Tea Drink,98,347700
2026-02-01,SR0019,South South Region,Rivers,Eleme Route 1,Water,149,293300
2026-03-01,SR0019,South South Region,Rivers,Eleme Route 1,Carbonated Soft Drink,425,1485100
2026-03-01,SR0019,South South Region,Rivers,Eleme Route 1,Energy Drink,125,561200
2026-03-01,SR0019,South South Region,Rivers,Eleme Route 1,Malt Drink,91,338100
2026-03-01,SR0019,South South Region,Rivers,Eleme Route 1,Mixer,27,84400
2026-03-01,SR0019,South South Region,Rivers,Eleme Route 1,Tea Drink,107,379600
2026-03-01,SR0019,South South Region,Rivers,Eleme Route 1,Water,177,348400
2026-04-01,SR0019,South South Region,Rivers,Eleme Route 1,Carbonated Soft Drink,629,2197900
2026-04-01,SR0019,South South Region,Rivers,Eleme Route 1,Energy Drink,82,368200
2026-04-01,SR0019,South South Region,Rivers,Eleme Route 1,Malt Drink,149,553500
2026-04-01,SR0019,South South Region,Rivers,Eleme Route 1,Mixer,33,103200
2026-04-01,SR0019,South South Region,Rivers,Eleme Route 1,Tea Drink,88,312200
2026-04-01,SR0019,South South Region,Rivers,Eleme Route 1,Water,210,413400
2026-05-01,SR0019,South South Region,Rivers,Eleme Route 1,Carbonated Soft Drink,607,2121000
2026-05-01,SR0019,South South Region,Rivers,Eleme Route 1,Energy Drink,118,529800
2026-05-01,SR0019,South South Region,Rivers,Eleme Route 1,Malt Drink,95,352900
2026-05-01,SR0019,South South Region,Rivers,Eleme Route 1,Mixer,29,90700
2026-05-01,SR0019,South South Region,Rivers,Eleme Route 1,Tea Drink,68,241200
2026-05-01,SR0019,South South Region,Rivers,Eleme Route 1,Water,204,401500
2026-01-01,SR0020,South South Region,Rivers,Eleme Route 2,Carbonated Soft Drink,729,2547300
